ticker,company_name,industry_group,cik,fiscal_year,rd_expense_usd,rd_expense_musd,sec_fact_tag,form,filed_date,source_url,crawl_time,raw_file
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2011,99295000.0,99.295,ResearchAndDevelopmentExpense,10-K,2012-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2012,86569000.0,86.569,ResearchAndDevelopmentExpense,10-K,2013-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2013,112957000.0,112.957,ResearchAndDevelopmentExpense,10-K,2014-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2014,190249000.0,190.249,ResearchAndDevelopmentExpense,10-K,2015-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2015,276495000.0,276.495,ResearchAndDevelopmentExpense,10-K,2016-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2016,382392000.0,382.392,ResearchAndDevelopmentExpense,10-K,2017-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2017,390635000.0,390.635,ResearchAndDevelopmentExpense,10-K,2018-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2018,505420000.0,505.42,ResearchAndDevelopmentExpense,10-K,2019-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2019,655114000.0,655.114,ResearchAndDevelopmentExpense,10-K,2020-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2020,654819000.0,654.819,ResearchAndDevelopmentExpense,10-K,2021-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2021,792156000.0,792.156,ResearchAndDevelopmentExpense,10-K,2022-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2022,883015000.0,883.015,ResearchAndDevelopmentExpense,10-K,2023-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2023,1004415000.0,1004.415,ResearchAndDevelopmentExpense,10-K,2024-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2024,1126232000.0,1126.232,ResearchAndDevelopmentExpense,10-K,2025-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
ALNY,"Alnylam Pharmaceuticals, Inc.",Biotechnology,0001178670,2025,1319775000.0,1319.775,ResearchAndDevelopmentExpense,10-K,2026-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001178670.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001178670_69e85cadbacd1bb3.json
INCY,Incyte Corporation,Biotechnology,0000879169,2011,178707000.0,178.707,ResearchAndDevelopmentExpense,10-K,2012-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2012,210391000.0,210.391,ResearchAndDevelopmentExpense,10-K,2013-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2013,260436000.0,260.436,ResearchAndDevelopmentExpense,10-K,2014-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2014,347523000.0,347.523,ResearchAndDevelopmentExpense,10-K,2015-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2015,479514000.0,479.514,ResearchAndDevelopmentExpense,10-K,2016-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2016,581861000.0,581.861,ResearchAndDevelopmentExpense,10-K,2017-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2017,1326361000.0,1326.361,ResearchAndDevelopmentExpense,10-K,2018-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2018,1197957000.0,1197.957,ResearchAndDevelopmentExpense,10-K,2019-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2019,1154111000.0,1154.111,ResearchAndDevelopmentExpense,10-K,2020-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2020,2215942000.0,2215.942,ResearchAndDevelopmentExpense,10-K,2021-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2021,1458179000.0,1458.179,ResearchAndDevelopmentExpense,10-K,2022-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2022,1585936000.0,1585.936,ResearchAndDevelopmentExpense,10-K,2023-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2023,1627594000.0,1627.594,ResearchAndDevelopmentExpense,10-K,2024-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2024,2606848000.0,2606.848,ResearchAndDevelopmentExpense,10-K,2025-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2025,2050152000.0,2050.152,ResearchAndDevelopmentExpense,10-K,2026-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2011,30951000.0,30.951,ResearchAndDevelopmentExpense,10-K,2012-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2012,37163000.0,37.163,ResearchAndDevelopmentExpense,10-K,2013-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2013,39248000.0,39.248,ResearchAndDevelopmentExpense,10-K,2014-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2014,46425000.0,46.425,ResearchAndDevelopmentExpense,10-K,2015-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2015,81491000.0,81.491,ResearchAndDevelopmentExpense,10-K,2016-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2016,94291000.0,94.291,ResearchAndDevelopmentExpense,10-K,2017-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2017,121827000.0,121.827,ResearchAndDevelopmentExpense,10-K,2018-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
NBIX,"Neurocrine Biosciences, Inc.",Biotechnology,0000914475,2018,160524000.0,160.524,ResearchAndDevelopmentExpense,10-K,2019-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000914475.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000914475_e3f448973bd6a23c.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2011,25985000.0,25.985,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2011-08-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2012,27912000.0,27.912,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2012-08-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2013,29257000.0,29.257,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2013-08-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2014,30945000.0,30.945,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2014-08-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2015,40853000.0,40.853,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2015-08-31,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2016,45187000.0,45.187,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2016-08-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2017,53514000.0,53.514,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2017-09-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2018,55329000.0,55.329,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2018-08-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2019,62413000.0,62.413,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2019-08-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2020,65192000.0,65.192,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2020-08-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2021,70603000.0,70.603,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2021-08-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2022,87140000.0,87.14,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2022-08-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2023,92493000.0,92.493,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2023-08-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2024,96664000.0,96.664,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2024-08-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
TECH,Bio-Techne Corporation,Life Sciences Tools,0000842023,2025,99496000.0,99.496,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2025-08-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842023.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000842023_b1dbc0ebc608c692.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2011,156836000.0,156.836,ResearchAndDevelopmentExpense,10-K,2012-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2012,128878000.0,128.878,ResearchAndDevelopmentExpense,10-K,2013-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2013,178763000.0,178.763,ResearchAndDevelopmentExpense,10-K,2014-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2014,189101000.0,189.101,ResearchAndDevelopmentExpense,10-K,2015-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2015,96351000.0,96.351,ResearchAndDevelopmentExpense,10-K,2016-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2016,95967000.0,95.967,ResearchAndDevelopmentExpense,10-K,2017-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2017,112171000.0,112.171,ResearchAndDevelopmentExpense,10-K,2018-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2018,182257000.0,182.257,ResearchAndDevelopmentExpense,10-K,2019-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2019,336964000.0,336.964,ResearchAndDevelopmentExpense,10-K,2020-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2020,547851000.0,547.851,ResearchAndDevelopmentExpense,10-K,2021-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2021,693716000.0,693.716,ResearchAndDevelopmentExpense,10-K,2022-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2022,891813000.0,891.813,ResearchAndDevelopmentExpense,10-K,2023-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2023,1044071000.0,1044.071,ResearchAndDevelopmentExpense,10-K,2024-02-06,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2024,910408000.0,910.408,ResearchAndDevelopmentExpense,10-K,2025-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2025,825001000.0,825.001,ResearchAndDevelopmentExpense,10-K,2026-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2011,57563470.0,57.56347,ResearchAndDevelopmentExpense,10-K,2012-03-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2012,70044073.0,70.044073,ResearchAndDevelopmentExpense,10-K,2013-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
