region,city,report_year,report_week,year_week,cluster_id,risk_level,risk_score,avg_temperature,avg_humidity,precipitation_total,wind_speed,influenza_ili_percent_north,influenza_ili_percent_south,influenza_outbreak_count,resp_outpatient_ili_influenza_positive_rate,resp_outpatient_ili_covid_positive_rate,resp_outpatient_ili_rsv_positive_rate,resp_outpatient_ili_mycoplasma_positive_rate,resp_hospital_sari_influenza_positive_rate,resp_hospital_sari_covid_positive_rate
湖南,长沙,2026,16,2026-W16,1,中风险,5.3778,19.9614,84.19,57.63,1.83,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
湖南,长沙,2026,17,2026-W17,1,中风险,5.8,17.77,82.09,79.09,2.28,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
湖南,长沙,2026,18,2026-W18,1,中风险,5.7222,18.9171,82.2143,64.79,2.3843,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
湖南,长沙,2026,19,2026-W19,1,中风险,3.9111,20.7629,82.5314,25.16,1.5557,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
湖南,长沙,2026,20,2026-W20,1,中风险,5.0333,23.7033,88.9883,41.62,1.4017,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
甘肃,兰州,2024,1,2024-W01,1,中风险,8.4,-3.3257,50.0543,0,1.3557,7.1,9.7,,,,,,,
甘肃,兰州,2024,2,2024-W02,1,中风险,7.5,-1.3086,42.6286,0.06,1.7786,6.3,8.7,,,,,,,
甘肃,兰州,2024,3,2024-W03,1,中风险,6.85,-3.2743,64.9529,1.05,2.0186,6,7.7,,,,,,,
甘肃,兰州,2024,4,2024-W04,1,中风险,6.1,-9.7957,63.9029,0.31,1.6086,5.2,7,,,,,,,
甘肃,兰州,2024,5,2024-W05,1,中风险,5.7,-3.8429,67.62,4.28,1.8614,5,6.4,,,,,,,
甘肃,兰州,2024,6,2024-W06,1,中风险,6.8,-3.4243,58.1943,0.59,1.9543,5.7,7.9,,,,,,,
甘肃,兰州,2024,7,2024-W07,1,中风险,6.65,0.5529,42.9943,0.2,2.8243,5.7,7.6,,,,,,,
甘肃,兰州,2024,8,2024-W08,1,中风险,5,-5.7071,70.3743,4.85,2.5586,4.3,5.7,,,,,,,
甘肃,兰州,2024,9,2024-W09,1,中风险,4.1,-4.1386,73.6986,3.1,2.1314,4.3,5,3,,,,,,
甘肃,兰州,2024,10,2024-W10,1,中风险,10.5333,-0.1529,57.5429,3.39,2.17,4.1,5.5,22,,,,,,
甘肃,兰州,2024,11,2024-W11,1,中风险,10.8333,2.8286,57.7843,6.07,2.4443,4.1,5.4,23,,,,,,
甘肃,兰州,2024,12,2024-W12,1,中风险,6.3,4.7529,51.71,16.92,2.2557,3.9,5,10,,,,,,
甘肃,兰州,2024,13,2024-W13,1,中风险,6.8333,7.7729,51.8257,2.68,2.2229,3.8,4.7,12,,,,,,
甘肃,兰州,2024,14,2024-W14,1,中风险,4.5,7.2529,66.7357,12.64,2.2729,3.8,4.7,5,,,,,,
甘肃,兰州,2024,15,2024-W15,1,中风险,3.9667,9.8286,55.6014,4.83,2.2014,3.6,4.3,4,,,,,,
甘肃,兰州,2024,16,2024-W16,1,中风险,4.3667,11.1571,64.0414,15.26,2.2057,3.5,4.6,5,,,,,,
甘肃,兰州,2024,17,2024-W17,1,中风险,5.4333,12.1414,49.7571,8.46,2.4429,3.6,4.7,8,,,,,,
甘肃,兰州,2024,18,2024-W18,1,中风险,4.4,9.3471,59.88,12.57,2.1586,3.8,5,,,,,,,
甘肃,兰州,2024,19,2024-W19,1,中风险,4.5,15.0443,51.12,4.57,2.67,3.6,4.9,5,,,,,,
甘肃,兰州,2024,20,2024-W20,1,中风险,7.3667,18.2429,46.4829,1.67,2.6714,4,5.1,13,,,,,,
甘肃,兰州,2024,21,2024-W21,1,中风险,6.9,19.61,47.9557,9.99,2.4229,3.9,4.8,12,,,,,,
甘肃,兰州,2024,22,2024-W22,1,中风险,5.9667,15.8114,59.2186,24.17,3.0814,3.8,5.1,9,,,,,,
甘肃,兰州,2024,23,2024-W23,1,中风险,3.6,16.5043,58.8729,18.69,2.1843,3.9,4.9,2,,,,,,
甘肃,兰州,2024,24,2024-W24,1,中风险,4.3667,19.5829,50.7814,9.83,1.6914,4,5.1,4,,,,,,
甘肃,兰州,2024,25,2024-W25,1,中风险,6.0333,19.4257,58.9686,28.64,1.9814,3.9,5.2,9,,,,,,
甘肃,兰州,2024,26,2024-W26,1,中风险,4.3,19.5229,57.1471,17.34,1.8429,3.8,5.1,4,,,,,,
甘肃,兰州,2024,27,2024-W27,1,中风险,4.6333,19.0929,58.6386,14.84,2.1143,3.8,5.1,5,,,,,,
甘肃,兰州,2024,28,2024-W28,1,中风险,4.5,20.7143,64.1971,9.37,1.9786,4.1,4.9,,,,,,,
甘肃,兰州,2024,29,2024-W29,1,中风险,4.25,23.42,61.0257,8.69,2.1114,3.8,4.7,,,,,,,
甘肃,兰州,2024,30,2024-W30,1,中风险,4.2,21.2043,61.8343,15.87,2.4057,3.9,4.5,,,,,,,
甘肃,兰州,2024,31,2024-W31,1,中风险,4,21.5186,58.3157,18.37,2.0343,3.8,4.2,,,,,,,
甘肃,兰州,2024,32,2024-W32,1,中风险,3.7,20.7286,62.5229,31.77,1.8529,3.5,3.9,,,,,,,
甘肃,兰州,2024,33,2024-W33,1,中风险,3.6,19.5386,58.2757,17.83,1.47,3.6,3.6,,,,,,,
甘肃,兰州,2024,34,2024-W34,1,中风险,3.4,21.6486,57.9714,14.2,1.9943,3.6,3.2,,,,,,,
甘肃,兰州,2024,35,2024-W35,1,中风险,3.25,21.9486,67.1043,8.45,2.0671,3.4,3.1,,,,,,,
甘肃,兰州,2024,36,2024-W36,1,中风险,3.3,17.87,73.7429,34.22,2.6529,3.4,3.2,,,,,,,
甘肃,兰州,2024,37,2024-W37,1,中风险,4.9667,16.4929,74.7986,27.67,2.9371,3.4,3.5,8,,,,,,
甘肃,兰州,2024,38,2024-W38,1,中风险,3.1,16.74,75.7571,19.61,1.6814,3.6,3.7,2,,,,,,
甘肃,兰州,2024,39,2024-W39,1,中风险,3.6333,15.6314,68.1086,13.97,2.1557,3.2,3.7,4,,,,,,
甘肃,兰州,2024,40,2024-W40,1,中风险,3.85,9.1843,66.6657,1.06,1.7429,3.6,4.1,,,,,,,
甘肃,兰州,2024,41,2024-W41,1,中风险,2.5,10.6429,68.3043,4.49,1.5157,3.2,3.3,1,,,,,,
甘肃,兰州,2024,42,2024-W42,1,中风险,5.7,9.43,70.8786,14.66,1.9014,3.4,,8,,,,,,
甘肃,兰州,2024,43,2024-W43,1,中风险,5.15,6.0629,64.1571,5.07,1.93,3.3,,7,,,,,,
甘肃,兰州,2024,44,2024-W44,1,中风险,4.3,7.29,67.6829,6.86,1.3029,3.5,3.4,6,,,,,,
甘肃,兰州,2024,45,2024-W45,1,中风险,4.4,6.6986,57.1543,0.03,1.5071,3.6,3.6,6,,,,,,
甘肃,兰州,2024,46,2024-W46,1,中风险,8.4,3.0614,75.6486,4.46,1.7657,3.8,,13,,,,,,
甘肃,兰州,2024,47,2024-W47,1,中风险,12.05,0.4643,76.7143,5.8,1.42,4.1,,20,,,,,,
甘肃,兰州,2024,48,2024-W48,1,中风险,12.9667,-3.7786,55.4643,1.26,1.77,4.4,3.5,31,,,,,,
甘肃,兰州,2024,49,2024-W49,1,中风险,16.0667,-3.2186,69.3643,0.05,1.31,4.6,3.6,40,,,,,,
甘肃,兰州,2024,50,2024-W50,1,中风险,41.1333,-6.7571,71.9757,3.57,1.7586,5.4,4,114,,,,,,
甘肃,兰州,2024,51,2024-W51,1,中风险,81.25,-6.0457,67.7257,0.09,1.4943,6.5,,156,,,,,,
甘肃,兰州,2024,52,2024-W52,1,中风险,89.1,-6.9986,66.7314,0.11,1.4543,7.2,,171,,,,,,
甘肃,兰州,2025,1,2025-W01,1,中风险,53.2333,-3.4686,52.8643,0.75,1.4114,7.5,7.2,145,,,,,,
甘肃,兰州,2025,2,2025-W02,1,中风险,43.7,-5.2429,63.3857,0.99,1.6486,6.2,6.9,118,,,,,,
甘肃,兰州,2025,3,2025-W03,1,中风险,10.5333,-5.2086,59.5857,0.04,1.6214,5.1,6.5,20,,,,,,
甘肃,兰州,2025,4,2025-W04,1,中风险,4.1667,-3.5643,68.58,7.16,1.9414,4.2,5.3,3,,,,,,
甘肃,兰州,2025,5,2025-W05,1,中风险,6.45,-5.9557,62.25,1.11,1.5671,5.5,7.4,,,,,,,
甘肃,兰州,2025,6,2025-W06,1,中风险,3.4667,-6.8986,60.8943,0,1.6886,3.9,5.5,1,,,,,,
甘肃,兰州,2025,7,2025-W07,1,中风险,3.0333,-3.6986,54.96,1.01,1.79,3.4,4.7,1,,,,,,
甘肃,兰州,2025,8,2025-W08,1,中风险,6.4667,-2.51,67.7771,6.12,2.3771,3.1,4.3,12,,,,,,
甘肃,兰州,2025,9,2025-W09,1,中风险,16.4333,-0.33,60.2914,5.32,2.0943,3.1,4.2,42,,,,,,
甘肃,兰州,2025,10,2025-W10,1,中风险,10.0333,0.2429,60.8514,1.52,1.8986,3.2,3.9,23,,,,,,
甘肃,兰州,2025,11,2025-W11,1,中风险,6.7333,0.7843,56.1571,9.63,2.5086,3.2,4,13,,,,,,
甘肃,兰州,2025,12,2025-W12,1,中风险,3.8,2.2229,42.9643,0.22,1.7514,3.3,4.1,4,,,,,,
甘肃,兰州,2025,13,2025-W13,1,中风险,4.1667,2.29,41.9771,0.45,3.1343,3.4,4.1,5,,,,,,
甘肃,兰州,2025,14,2025-W14,1,中风险,3.4333,5.0286,47.6443,1.4,1.7686,3.4,3.9,3,,,,,,
甘肃,兰州,2025,15,2025-W15,1,中风险,3.55,8.1557,41.62,1.64,2.8157,3.2,3.9,,,,,,,
甘肃,兰州,2025,16,2025-W16,1,中风险,3.7,12.9329,37.43,1.51,2.7443,3.3,4.1,,,,,,,
甘肃,兰州,2025,17,2025-W17,1,中风险,3.6,8.9843,52.4971,14.8,2.2586,3.3,3.9,,,,,,,
甘肃,兰州,2025,18,2025-W18,1,中风险,3.8,13.3486,47.6914,2.19,2.9329,3.4,4.2,,,,,,,
甘肃,兰州,2025,19,2025-W19,1,中风险,3.6,11.5457,45.0557,2.4,2.5457,3.1,4.1,,,,,,,
甘肃,兰州,2025,20,2025-W20,1,中风险,2.9333,16.6171,43.8343,2.26,2.1,3.1,4.7,1,,,,,,
甘肃,兰州,2025,21,2025-W21,1,中风险,5.3,15.8671,48.4857,14.56,2.3043,3.2,4.7,8,,,,,,
甘肃,兰州,2025,22,2025-W22,1,中风险,3.9667,15.9243,55.7614,19.17,2.8114,3.1,4.8,4,,,,,,
甘肃,兰州,2025,23,2025-W23,1,中风险,3.2,16.4271,53.5429,7.42,2.2843,3.1,4.5,2,,,,,,
甘肃,兰州,2025,24,2025-W24,1,中风险,3.0667,18.2429,48.4057,10.59,2.3557,2.9,4.3,2,,,,,,
甘肃,兰州,2025,25,2025-W25,2,低风险,3.9444,18.6471,56.7671,22.45,1.8743,2.9,4.3,1,1.5,15.4,2.9,0.1,0.7,6.7
甘肃,兰州,2025,26,2025-W26,2,低风险,3.9778,17.8871,66.0871,44.84,1.9014,3,4.3,2,1.6,14,3,0.2,0.8,6.9
甘肃,兰州,2025,27,2025-W27,2,低风险,3.6889,17.7329,64.3686,45.29,2.1986,2.9,4.2,2,1.8,11.9,3.3,0.3,0.5,6.3
甘肃,兰州,2025,28,2025-W28,2,低风险,3.7778,21.2657,64.91,11.7,2.62,2.7,4,1,1.8,13.4,3.3,0.2,0.8,6.8
甘肃,兰州,2025,29,2025-W29,2,低风险,4.1625,23.0643,66.4971,27.02,2.0643,2.6,3.8,,2.4,14,4.3,0.5,0.6,5.1
甘肃,兰州,2025,30,2025-W30,2,低风险,3.8625,22.17,67.12,12.95,2.3214,2.6,3.6,,2.2,13.5,3.4,0.6,0.7,4.3
甘肃,兰州,2025,31,2025-W31,2,低风险,3.9625,23.7943,65.2871,18.1,2.09,2.6,3.5,,2.3,13.6,3.8,0.6,0.9,4.4
甘肃,兰州,2025,32,2025-W32,2,低风险,3.4875,20.1214,74.4014,33.38,2.1486,2.5,3.5,,1.5,10.8,3.9,0.4,0.9,4.4
甘肃,兰州,2025,33,2025-W33,2,低风险,3.5111,21.2629,58.0771,9.9,1.7271,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
甘肃,兰州,2025,34,2025-W34,2,低风险,3.3375,17.9157,71.4871,31.99,1.9357,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
甘肃,兰州,2025,35,2025-W35,2,低风险,3.1875,16.4414,71.14,50.6,1.9414,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
甘肃,兰州,2025,36,2025-W36,2,低风险,2.8444,16.5971,64.9686,24.82,2.1014,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
甘肃,兰州,2025,37,2025-W37,2,低风险,3.3875,18.2586,64.6286,3.06,1.52,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
甘肃,兰州,2025,38,2025-W38,1,中风险,4.2889,13.3729,73.49,25.95,2.2686,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
甘肃,兰州,2025,39,2025-W39,1,中风险,4.5667,13.2086,72.82,11.25,1.8443,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
甘肃,兰州,2025,40,2025-W40,1,中风险,3.8,11.7386,75.0514,30.63,1.6414,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
甘肃,兰州,2025,41,2025-W41,1,中风险,2.9111,8.8014,81.2229,41,2.1143,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
甘肃,兰州,2025,42,2025-W42,1,中风险,8.4625,7.33,76.8643,12.91,2.0143,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
甘肃,兰州,2025,43,2025-W43,1,中风险,21.2875,5.5857,80.16,6.55,1.5143,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
甘肃,兰州,2025,44,2025-W44,1,中风险,43.0889,5.8757,64.0829,0.69,1.3157,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
甘肃,兰州,2025,45,2025-W45,0,高风险,75.6222,4.8571,77.48,5.05,1.6829,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
甘肃,兰州,2025,46,2025-W46,0,高风险,127.3125,2.0286,67.4457,1.23,1.6371,7,,955,38.1,0.5,5,0.3,11.4,1.2
甘肃,兰州,2025,47,2025-W47,0,高风险,163.8,-2.3471,52.7929,0.4,1.7257,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
甘肃,兰州,2025,48,2025-W48,0,高风险,203.2,-0.7829,49.0686,1.62,2.2857,9.1,,1541,51.1,0.6,3.5,0.3,19,1
甘肃,兰州,2025,49,2025-W49,0,高风险,146.6111,-2.2386,54.8957,0,1.3843,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
甘肃,兰州,2025,50,2025-W50,0,高风险,82.9111,-2.5843,59.2643,1.98,1.8386,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
甘肃,兰州,2025,51,2025-W51,0,高风险,34.2625,-0.9286,61.7914,0.38,1.7014,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
甘肃,兰州,2025,52,2025-W52,1,中风险,17.9875,-3.3,68.8157,0.06,1.53,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
甘肃,兰州,2026,1,2026-W01,1,中风险,10.6444,-6.26,78.6671,1.3,1.4971,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
甘肃,兰州,2026,2,2026-W02,1,中风险,7.7889,-6.2286,58.5271,0.01,1.6657,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
甘肃,兰州,2026,3,2026-W03,1,中风险,7.3222,-2.0629,47.6071,0.04,2.4129,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
甘肃,兰州,2026,4,2026-W04,1,中风险,5.9333,-5.5757,66.9871,0.09,1.5614,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
甘肃,兰州,2026,5,2026-W05,1,中风险,5.2222,-3.61,71.6686,0.88,1.5257,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
甘肃,兰州,2026,6,2026-W06,1,中风险,4.6375,-2.4186,67.5471,1.21,1.6729,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
甘肃,兰州,2026,7,2026-W07,1,中风险,3.8222,-1.2286,54.5729,1.74,2.0229,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
甘肃,兰州,2026,8,2026-W08,1,中风险,4.425,1.15,54.8743,1.52,1.8,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
甘肃,兰州,2026,9,2026-W09,1,中风险,3.95,1.9257,52.7457,2.57,1.8471,3,3,,11,2.3,6.6,0.2,4.1,1.4
甘肃,兰州,2026,10,2026-W10,1,中风险,3.6125,2.0843,59,2.02,1.9714,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
甘肃,兰州,2026,11,2026-W11,1,中风险,4.0556,2.4586,61.0071,10.9,2.8014,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
甘肃,兰州,2026,12,2026-W12,1,中风险,7.3556,1.1829,58.7243,6.94,2.7414,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
甘肃,兰州,2026,13,2026-W13,1,中风险,11.1667,4.23,68.9157,14.38,2.0229,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
甘肃,兰州,2026,14,2026-W14,1,中风险,10.1778,7.3657,53.1757,1.05,1.9271,3.6,3.6,56,16.3,2,4,0.2,5,0.9
甘肃,兰州,2026,15,2026-W15,1,中风险,6.2333,10.6143,49.8186,1.48,2.2371,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
甘肃,兰州,2026,16,2026-W16,1,中风险,5.3778,8.6029,55.9,8.75,2.4229,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
甘肃,兰州,2026,17,2026-W17,1,中风险,5.8,10.2314,50.2529,3.07,2.4414,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
甘肃,兰州,2026,18,2026-W18,1,中风险,5.7222,9.4129,63.2214,20.91,2.2529,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
甘肃,兰州,2026,19,2026-W19,1,中风险,3.9111,15.5571,36.7243,0.47,1.6771,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
甘肃,兰州,2026,20,2026-W20,1,中风险,5.0333,13.985,54.6567,7.33,1.6917,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
福建,福州,2024,1,2024-W01,1,中风险,8.4,10.9429,79.9457,0.28,2.3371,7.1,9.7,,,,,,,
福建,福州,2024,2,2024-W02,1,中风险,7.5,11.3286,79.9586,4.66,2.1086,6.3,8.7,,,,,,,
福建,福州,2024,3,2024-W03,1,中风险,6.85,12.5414,83.8829,8.88,2.46,6,7.7,,,,,,,
福建,福州,2024,4,2024-W04,1,中风险,6.1,5.4386,78.1671,11.08,3.0557,5.2,7,,,,,,,
福建,福州,2024,5,2024-W05,1,中风险,5.7,13.4629,87.2243,30.8,2.1086,5,6.4,,,,,,,
福建,福州,2024,6,2024-W06,1,中风险,6.8,8.8114,80.1943,32.5,2.8057,5.7,7.9,,,,,,,
福建,福州,2024,7,2024-W07,1,中风险,6.65,13.6386,80.6086,1.42,1.8857,5.7,7.6,,,,,,,
福建,福州,2024,8,2024-W08,1,中风险,5,14.89,85.15,5.48,2.3429,4.3,5.7,,,,,,,
福建,福州,2024,9,2024-W09,1,中风险,4.1,9.6657,82.9414,19.67,2.8129,4.3,5,3,,,,,,
福建,福州,2024,10,2024-W10,1,中风险,10.5333,12.6714,80.5557,9.94,2.6429,4.1,5.5,22,,,,,,
福建,福州,2024,11,2024-W11,1,中风险,10.8333,14.7043,82.0986,44.64,1.74,4.1,5.4,23,,,,,,
福建,福州,2024,12,2024-W12,1,中风险,6.3,15.8057,77.68,5.36,2.4786,3.9,5,10,,,,,,
福建,福州,2024,13,2024-W13,1,中风险,6.8333,19.8343,80.0443,35.06,2.2129,3.8,4.7,12,,,,,,
福建,福州,2024,14,2024-W14,1,中风险,4.5,18.76,88.7886,98.82,2.5486,3.8,4.7,5,,,,,,
福建,福州,2024,15,2024-W15,1,中风险,3.9667,19.6886,84.3957,10.32,2.14,3.6,4.3,4,,,,,,
福建,福州,2024,16,2024-W16,1,中风险,4.3667,22.5414,85.3929,24.95,1.7871,3.5,4.6,5,,,,,,
福建,福州,2024,17,2024-W17,1,中风险,5.4333,21.8929,87.5871,62.91,1.8343,3.6,4.7,8,,,,,,
福建,福州,2024,18,2024-W18,1,中风险,4.4,21.48,86.5671,72.49,2.3329,3.8,5,,,,,,,
福建,福州,2024,19,2024-W19,1,中风险,4.5,21.9429,81.0371,27.3,2.0843,3.6,4.9,5,,,,,,
福建,福州,2024,20,2024-W20,1,中风险,7.3667,19.9529,75.2357,5.27,2.4486,4,5.1,13,,,,,,
福建,福州,2024,21,2024-W21,1,中风险,6.9,23.2057,88.9614,118.72,1.8471,3.9,4.8,12,,,,,,
福建,福州,2024,22,2024-W22,1,中风险,5.9667,22.8257,87.0743,108.56,2.8686,3.8,5.1,9,,,,,,
福建,福州,2024,23,2024-W23,1,中风险,3.6,22.0743,85.1129,37.93,2.0529,3.9,4.9,2,,,,,,
福建,福州,2024,24,2024-W24,1,中风险,4.3667,26.7857,89.1357,130.33,2.5386,4,5.1,4,,,,,,
福建,福州,2024,25,2024-W25,1,中风险,6.0333,27.3786,87.3057,43.52,2.4586,3.9,5.2,9,,,,,,
福建,福州,2024,26,2024-W26,1,中风险,4.3,27.7029,86.6086,22.11,2.45,3.8,5.1,4,,,,,,
福建,福州,2024,27,2024-W27,1,中风险,4.6333,28.3529,83.3314,5.69,2.6886,3.8,5.1,5,,,,,,
福建,福州,2024,28,2024-W28,1,中风险,4.5,28.4186,83.1443,1.56,2.4914,4.1,4.9,,,,,,,
福建,福州,2024,29,2024-W29,1,中风险,4.25,28.9229,80.5886,1.53,1.7629,3.8,4.7,,,,,,,
福建,福州,2024,30,2024-W30,1,中风险,4.2,27.87,88.4857,215.63,5.1471,3.9,4.5,,,,,,,
福建,福州,2024,31,2024-W31,1,中风险,4,28.3714,84.2029,6.74,2.0171,3.8,4.2,,,,,,,
福建,福州,2024,32,2024-W32,1,中风险,3.7,28.9,76.8929,15.51,1.2843,3.5,3.9,,,,,,,
福建,福州,2024,33,2024-W33,1,中风险,3.6,27.6457,83.9629,57.74,1.5543,3.6,3.6,,,,,,,
福建,福州,2024,34,2024-W34,1,中风险,3.4,27.3543,85.6586,33.42,2.4571,3.6,3.2,,,,,,,
福建,福州,2024,35,2024-W35,1,中风险,3.25,28.5114,80.5771,68.51,1.2386,3.4,3.1,,,,,,,
福建,福州,2024,36,2024-W36,1,中风险,3.3,27.4871,87.1114,15.93,2.3114,3.4,3.2,,,,,,,
福建,福州,2024,37,2024-W37,1,中风险,4.9667,27.34,84.9586,17.89,2.4514,3.4,3.5,8,,,,,,
福建,福州,2024,38,2024-W38,1,中风险,3.1,26.9743,85.5643,85.78,2.9429,3.6,3.7,2,,,,,,
福建,福州,2024,39,2024-W39,1,中风险,3.6333,25.0043,87.9714,167.41,2.3029,3.2,3.7,4,,,,,,
福建,福州,2024,40,2024-W40,1,中风险,3.85,22.5257,86.39,27.66,4.6571,3.6,4.1,,,,,,,
福建,福州,2024,41,2024-W41,1,中风险,2.5,21.6429,85.3371,3.78,2.8857,3.2,3.3,1,,,,,,
福建,福州,2024,42,2024-W42,1,中风险,5.7,23.6357,87.2057,3.02,2.66,3.4,,8,,,,,,
福建,福州,2024,43,2024-W43,1,中风险,5.15,21.3486,84.3943,5.89,4.0486,3.3,,7,,,,,,
福建,福州,2024,44,2024-W44,1,中风险,4.3,20.5929,83.7529,50.67,4.4757,3.5,3.4,6,,,,,,
福建,福州,2024,45,2024-W45,1,中风险,4.4,18.5329,81.8357,0.2,3.4943,3.6,3.6,6,,,,,,
福建,福州,2024,46,2024-W46,1,中风险,8.4,21.0543,89.3714,8.8,3.2886,3.8,,13,,,,,,
福建,福州,2024,47,2024-W47,1,中风险,12.05,15.3243,85.2714,26.53,3.91,4.1,,20,,,,,,
福建,福州,2024,48,2024-W48,1,中风险,12.9667,13.2443,71.1729,17.72,2.02,4.4,3.5,31,,,,,,
福建,福州,2024,49,2024-W49,1,中风险,16.0667,14.6971,83.8857,0.48,3.0486,4.6,3.6,40,,,,,,
福建,福州,2024,50,2024-W50,1,中风险,41.1333,11.3543,79.6514,0.63,2.7029,5.4,4,114,,,,,,
福建,福州,2024,51,2024-W51,1,中风险,81.25,8.6329,72.8786,0.09,3.1871,6.5,,156,,,,,,
福建,福州,2024,52,2024-W52,1,中风险,89.1,10.0671,80.1229,0.61,3.01,7.2,,171,,,,,,
福建,福州,2025,1,2025-W01,1,中风险,53.2333,10.2886,78.55,0.05,2.65,7.5,7.2,145,,,,,,
福建,福州,2025,2,2025-W02,1,中风险,43.7,8.0871,70.6086,0,2.7243,6.2,6.9,118,,,,,,
福建,福州,2025,3,2025-W03,1,中风险,10.5333,8.6471,73.3443,0.02,2.4843,5.1,6.5,20,,,,,,
福建,福州,2025,4,2025-W04,1,中风险,4.1667,11.58,83.0971,1.82,2.5371,4.2,5.3,3,,,,,,
福建,福州,2025,5,2025-W05,1,中风险,6.45,10.0814,78.1214,3.45,2.3643,5.5,7.4,,,,,,,
福建,福州,2025,6,2025-W06,1,中风险,3.4667,7.66,72.45,11.22,3.2671,3.9,5.5,1,,,,,,
福建,福州,2025,7,2025-W07,1,中风险,3.0333,11.6386,82.6871,6.18,2.2543,3.4,4.7,1,,,,,,
福建,福州,2025,8,2025-W08,1,中风险,6.4667,9.7257,82.8514,14.47,3.78,3.1,4.3,12,,,,,,
福建,福州,2025,9,2025-W09,1,中风险,16.4333,14.03,83.5914,3.49,2.2729,3.1,4.2,42,,,,,,
福建,福州,2025,10,2025-W10,1,中风险,10.0333,12.47,83.0543,62.2,3.0371,3.2,3.9,23,,,,,,
福建,福州,2025,11,2025-W11,1,中风险,6.7333,15.8957,85.8057,52.16,1.5943,3.2,4,13,,,,,,
福建,福州,2025,12,2025-W12,1,中风险,3.8,13.0986,65.8,0.24,1.8257,3.3,4.1,4,,,,,,
福建,福州,2025,13,2025-W13,1,中风险,4.1667,16.3643,79.4743,53.31,3.4886,3.4,4.1,5,,,,,,
福建,福州,2025,14,2025-W14,1,中风险,3.4333,13.4586,78.2243,15.35,2.5229,3.4,3.9,3,,,,,,
福建,福州,2025,15,2025-W15,1,中风险,3.55,19.6129,77.9986,68.91,1.9629,3.2,3.9,,,,,,,
福建,福州,2025,16,2025-W16,1,中风险,3.7,21.39,75.2329,36.59,1.79,3.3,4.1,,,,,,,
福建,福州,2025,17,2025-W17,1,中风险,3.6,20.8186,86.2729,61.49,2.6043,3.3,3.9,,,,,,,
福建,福州,2025,18,2025-W18,1,中风险,3.8,21.57,79.0729,8.14,1.7929,3.4,4.2,,,,,,,
福建,福州,2025,19,2025-W19,1,中风险,3.6,22.51,83.6243,37.99,2.1786,3.1,4.1,,,,,,,
福建,福州,2025,20,2025-W20,1,中风险,2.9333,23.7486,81.2529,34.21,1.5486,3.1,4.7,1,,,,,,
福建,福州,2025,21,2025-W21,1,中风险,5.3,24.99,84.35,64.57,2.0214,3.2,4.7,8,,,,,,
福建,福州,2025,22,2025-W22,1,中风险,3.9667,21.4429,84.7357,42.73,2.0686,3.1,4.8,4,,,,,,
