ticker,company_name,industry_group,trade_date,open,high,low,close,adj_close,volume,daily_return,source_url,crawl_time,raw_file
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-15,27.25,27.809999465942383,27.219999313354492,27.510000228881836,23.743574142456055,36111600,0.014754715479999625,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-16,27.549999237060547,27.889999389648438,27.209999084472656,27.6200008392334,23.83851432800293,35935300,0.003998563357700657,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-20,27.610000610351562,28.139999389648438,27.520000457763672,27.59000015258789,23.812620162963867,34232000,-0.001086232333222359,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-21,27.600000381469727,27.68000030517578,27.360000610351562,27.670000076293945,23.881668090820312,27348300,0.0028996358814741274,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-22,27.59000015258789,27.700000762939453,27.190000534057617,27.549999237060547,23.778099060058594,31957500,-0.004336758653870065,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-23,27.75,28.09000015258789,27.690000534057617,27.760000228881836,23.959348678588867,33182600,0.0076225445134396885,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-26,27.670000076293945,27.670000076293945,27.06999969482422,27.18000030517578,23.45875358581543,45685500,-0.02089351841274345,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-27,27.1200008392334,27.200000762939453,26.809999465942383,26.889999389648438,23.208457946777344,38598400,-0.010669605191190978,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-28,26.959999084472656,27.239999771118164,26.81999969482422,27.040000915527344,23.337921142578125,31010200,0.0055782765101271,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-02-29,27.06999969482422,27.190000534057617,26.549999237060547,26.559999465942383,22.92363739013672,54643200,-0.017751527649374932,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-01,26.829999923706055,26.899999618530273,26.510000228881836,26.59000015258789,22.94952964782715,46392100,0.001129500403874495,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-04,26.299999237060547,26.459999084472656,25.610000610351562,25.889999389648438,22.345369338989258,86777700,-0.0263256074572793,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-03-05,25.8700008392334,26.420000076293945,25.690000534057617,26.079999923706055,22.509355545043945,73646100,0.007338710923366021,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
