region,city,period_month,days_count,avg_temperature,max_temperature,min_temperature,avg_humidity,precipitation_total,wind_speed
江西,南昌,2022-04,30,18.965,24.3343,13.8637,76.8723,322.9,2.461
江西,南昌,2022-05,31,21.3219,25.5648,17.4358,79.9926,181.22,1.9368
江西,南昌,2022-06,30,26.268,29.786,23.0077,87.8577,392.31,2.4813
江西,南昌,2022-07,31,29.3874,32.989,26.0306,83.9271,68.06,1.9845
江西,南昌,2022-08,31,30.5365,34.9994,26.3806,74.94,7.41,1.9845
江西,南昌,2022-09,30,27.0407,33.991,21.53,59.8213,0.43,2.7527
江西,南昌,2022-10,31,20.7229,27.5281,15.1484,58.1329,11.97,3.4587
江西,南昌,2022-11,30,17.6283,23.6547,12.7097,72.3327,180.44,2.5173
江西,南昌,2022-12,31,5.6474,11.3674,1.0981,72.4106,35.77,2.6635
江西,南昌,2023-01,31,7.35,13.3584,2.3868,72.1687,78.78,2.2116
江西,南昌,2023-02,28,9.1293,14.1471,4.8364,80.3168,123.93,2.6921
江西,南昌,2023-03,31,14.6168,20.2258,9.7252,76.1665,201.69,2.1581
江西,南昌,2023-04,30,19.223,24.3583,14.344,80.009,340.05,2.6747
江西,南昌,2023-05,31,23.3903,28.2616,18.9687,80.7752,185.96,2.4481
江西,南昌,2023-06,30,26.747,30.855,23.0117,83.5733,338.02,1.9677
江西,南昌,2023-07,31,28.9661,32.7158,25.7332,84.6681,162.46,2.4955
江西,南昌,2023-08,31,28.4442,32.3316,24.7865,81.9881,182.89,1.5397
江西,南昌,2023-09,30,26.0883,30.409,22.52,83.7427,89.17,2.253
江西,南昌,2023-10,31,20.5845,26.1023,16.2297,75.0645,47.17,2.0645
江西,南昌,2023-11,30,14.7173,20.7713,9.6693,73.072,90.26,2.242
江西,南昌,2023-12,31,7.71,13.9568,3.0116,74.0452,28.36,2.379
江西,南昌,2024-01,31,6.9123,12.6448,2.5019,78.131,104.06,2.2068
江西,南昌,2024-02,29,6.8259,11.4355,2.6928,83.3938,229.58,2.9983
江西,南昌,2024-03,31,14.5768,20.2119,9.1358,80.3042,154.77,2.4426
江西,南昌,2024-04,30,20.6853,24.7287,16.7873,86.583,360.76,2.2277
江西,南昌,2024-05,31,23.0787,27.6506,18.6968,80.9345,124.5,2.1029
江西,南昌,2024-06,30,25.7773,29.3657,22.4107,86.6047,577.26,2.1713
江西,南昌,2024-07,31,29.2368,32.6487,25.9352,84.7842,217.04,2.7716
江西,南昌,2024-08,31,29.4384,33.1629,25.8558,82.421,95.1,1.4413
江西,南昌,2024-09,30,27.681,32.0773,23.946,79.016,40.17,2.2777
江西,南昌,2024-10,31,20.2877,26.1887,15.6681,72.7894,49.09,3.2094
江西,南昌,2024-11,30,15.6243,21.813,10.995,72.6803,52.84,2.7203
江西,南昌,2024-12,31,7.3565,13.921,2.5545,65.8758,8.78,2.4658
江西,南昌,2025-01,31,8.0732,15.9568,2.0226,59.6016,45.14,2.1939
江西,南昌,2025-02,28,8.1339,13.5332,3.8686,72.0611,87.33,2.665
江西,南昌,2025-03,31,13.7929,19.5452,8.6406,72.0319,149.72,2.859
江西,南昌,2025-04,30,20.4967,26.0887,15.1673,72.0607,214.98,2.1503
江西,南昌,2025-05,31,23.6455,28.6055,18.7423,77.5339,319.34,2.2229
江西,南昌,2025-06,30,26.8967,31.0103,22.9957,84.036,311.58,2.174
江西,南昌,2025-07,31,29.64,33.3681,26.1877,81.2906,69.33,2.0635
江西,南昌,2025-08,31,30.5506,35.9335,25.5897,71.3923,36.24,1.9406
江西,南昌,2025-09,30,28.846,33.971,24.762,75.8707,91.61,2.0007
江西,南昌,2025-10,31,23.5442,29.8129,18.6765,71.0213,17.25,2.8487
江西,南昌,2025-11,30,14.41,21.2317,9.3297,64.6223,52.95,2.4843
江西,南昌,2025-12,31,10.7452,17.7561,5.4616,65.28,22.83,2.4377
江西,南昌,2026-01,31,7.0813,13.6458,2.019,68.8423,34.6,2.4235
江西,南昌,2026-02,28,10.3007,16.7568,5.0482,76.5682,114.8,2.3429
江西,南昌,2026-03,31,13.8761,19.1865,9.4003,79.5835,226.06,2.5781
江西,南昌,2026-04,30,19.7527,24.9867,15.0023,81.4353,250.31,2.374
江西,南昌,2026-05,27,22.2433,25.9524,18.8219,85.5948,98.38,1.55
河北,石家庄,2018-01,31,-3.1661,2.009,-7.3706,54.1739,2.37,1.7329
河北,石家庄,2018-02,28,0.0754,7.2346,-5.0668,49.1079,0.42,2.0989
河北,石家庄,2018-03,31,9.0097,17.2884,2.2713,52.6413,5.95,2.029
河北,石家庄,2018-04,30,16.519,24.4543,9.035,47.6367,54.99,2.5617
河北,石家庄,2018-05,31,22.4542,29.8048,15.4503,50.4994,72.33,2.0619
河北,石家庄,2018-06,30,27.784,34.919,21.0337,47.723,37.73,1.9207
河北,石家庄,2018-07,31,29.4716,34.9726,24.559,66.7135,126.94,1.8055
河北,石家庄,2018-08,31,27.511,32.4197,23.3061,70.4765,151.51,1.4716
河北,石家庄,2018-09,30,20.727,27.139,15.2403,56.2917,23.06,1.7497
河北,石家庄,2018-10,31,13.959,21.7677,7.8806,47.489,1.89,1.6968
河北,石家庄,2018-11,30,6.904,13.9047,2.0067,50.255,3.43,1.401
河北,石家庄,2018-12,31,-1.5868,4.1148,-5.5977,40.9487,2.16,1.5406
河北,石家庄,2019-01,31,-0.7929,4.9903,-4.9784,36.5742,0.21,1.5132
河北,石家庄,2019-02,28,0.1914,6.2543,-3.9082,47.09,6.76,1.7082
河北,石家庄,2019-03,31,10.3635,18.8087,2.9971,30.2545,1.26,2.3539
河北,石家庄,2019-04,30,14.945,22.8297,7.486,44.9403,62.61,2.281
河北,石家庄,2019-05,31,23.4713,31.839,15.1252,30.7713,6.42,2.4503
河北,石家庄,2019-06,30,28.4497,35.4567,21.6793,41.7853,43.45,1.913
河北,石家庄,2019-07,31,29.0403,35.681,23.0216,56.8274,160.69,1.561
河北,石家庄,2019-08,31,26.0987,31.8519,21.0603,64.0381,76.48,1.6287
河北,石家庄,2019-09,30,23.2087,30.455,17.1597,54.7097,65.14,1.5683
河北,石家庄,2019-10,31,14.7155,21.7097,9.0842,59.0574,35.84,1.5932
河北,石家庄,2019-11,30,6.4167,12.7783,1.7423,57.969,17.18,1.6943
河北,石家庄,2019-12,31,0.0165,6.5377,-3.9381,57.0484,2.93,1.5813
河北,石家庄,2020-01,31,-0.6019,4.2135,-4.0806,60.9065,9.98,1.2442
河北,石家庄,2020-02,29,2.7,9.84,-1.9752,58.7069,7.9,1.9583
河北,石家庄,2020-03,31,9.7548,18.2545,2.5203,45.7545,21.09,2.2955
河北,石家庄,2020-04,30,14.7587,22.9733,6.8823,38.9747,19.42,2.415
河北,石家庄,2020-05,31,22.8468,30.8877,15.1903,44.2397,71.35,2.3623
河北,石家庄,2020-06,30,27.817,35.0333,20.903,43.084,83.3,2.1217
河北,石家庄,2020-07,31,25.7155,30.6771,20.9726,71.1026,173.88,1.4084
河北,石家庄,2020-08,31,25.2755,29.9294,20.8223,78.8052,266.85,1.4758
河北,石家庄,2020-09,30,20.7813,26.614,15.4267,68.609,68.88,1.467
河北,石家庄,2020-10,31,13.2952,20.6626,7.6019,55.9419,1.64,1.4619
河北,石家庄,2020-11,30,6.4177,12.272,2.048,61.6077,31.69,1.457
河北,石家庄,2020-12,31,-1.6535,4.3542,-6.0703,53.8013,1.1,1.6584
河北,石家庄,2021-01,31,-2.2806,4.3555,-6.9519,54.1574,2.09,2.0394
河北,石家庄,2021-02,28,4.45,12.4575,-1.1332,53.2675,24.15,2.1368
河北,石家庄,2021-03,31,9.0061,16.4584,2.8581,59.5058,27.27,2.0748
河北,石家庄,2021-04,30,14.3983,21.944,7.608,48.582,10.48,2.3097
河北,石家庄,2021-05,31,21.8223,30.0361,13.9455,39.5774,38.95,2.8458
河北,石家庄,2021-06,30,27.271,34.692,20.232,48.7307,45.72,1.9257
河北,石家庄,2021-07,31,27.4,32.7313,22.5668,73.169,411.01,1.8074
河北,石家庄,2021-08,31,24.7087,29.5577,20.379,77.4616,99.05,1.5052
河北,石家庄,2021-09,30,21.169,26.047,16.93,80.1983,139.12,1.5683
河北,石家庄,2021-10,31,12.4184,18.1284,7.7148,72.7929,108.06,1.5755
河北,石家庄,2021-11,30,5.4473,12.137,0.3837,70.6447,43.07,2.0573
河北,石家庄,2021-12,31,0.5948,6.7874,-3.591,62.721,7.84,1.96
河北,石家庄,2022-01,31,-2.0248,3.2029,-5.9365,72.1768,5.89,1.4852
河北,石家庄,2022-02,28,-0.46,5.6532,-5.3375,61.1261,3.88,1.5457
河北,石家庄,2022-03,31,7.8529,15.5187,1.7216,62.719,9.73,2.1523
河北,石家庄,2022-04,30,15.8223,24.3133,8.3323,48.0697,14.32,2.41
河北,石家庄,2022-05,31,21.3755,29.0558,13.4694,44.1958,35.12,2.4006
河北,石家庄,2022-06,30,28.0487,35.599,21.0533,49.0443,59.99,2.2063
河北,石家庄,2022-07,31,27.5632,33.3929,22.3726,67.4581,170.8,1.6481
河北,石家庄,2022-08,31,26.3568,32.1868,21.3084,70.6839,217.35,1.6774
河北,石家庄,2022-09,30,22.61,30.089,16.2643,55.2913,7.5,1.5743
河北,石家庄,2022-10,31,13.5061,20.3877,7.9435,59.8055,68.16,1.6439
河北,石家庄,2022-11,30,7.2603,13.714,2.398,62.9323,30.43,1.6393
河北,石家庄,2022-12,31,-2.3639,4.02,-7.2858,47.899,0.56,1.7761
河北,石家庄,2023-01,31,-1.4965,5.0342,-6.1284,52.93,5.95,1.9748
河北,石家庄,2023-02,28,1.9039,8.5646,-2.3968,63.0389,23.54,1.6711
河北,石家庄,2023-03,31,10.8303,19.7803,3.6242,42.6735,3.74,2.2097
河北,石家庄,2023-04,30,14.2947,21.867,7.3747,51.283,74.76,2.5307
河北,石家庄,2023-05,31,21.8232,29.2294,14.9123,49.9758,63.26,2.1439
河北,石家庄,2023-06,30,28.6087,36.3413,20.9747,40.529,50.93,2.049
河北,石家庄,2023-07,31,30.1571,37.0735,23.759,53.6848,310.47,2.1961
河北,石家庄,2023-08,31,26.321,31.0261,21.9958,78.2752,218.87,1.3768
河北,石家庄,2023-09,30,21.8673,27.144,17.4027,74.5927,40.96,1.386
河北,石家庄,2023-10,31,16.0561,23.7577,9.9797,56.3335,5.08,1.5226
河北,石家庄,2023-11,30,5.2787,12.4497,0.3863,52.4007,18.1,1.8967
河北,石家庄,2023-12,31,-3.3658,3.32,-7.7826,62.6874,23.45,2.0503
河北,石家庄,2024-01,31,-1.73,4.5148,-5.9874,58.9403,4.4,1.7042
河北,石家庄,2024-02,29,0.171,6.1348,-4.2355,61.0772,19.52,1.6531
河北,石家庄,2024-03,31,9.2981,18.0065,2.0119,47.0784,13.29,2.2274
河北,石家庄,2024-04,30,17.5037,25.2207,10.219,51.1653,31.02,2.258
河北,石家庄,2024-05,31,23.0435,31.0248,15.4835,44.5545,56.79,2.2268
河北,石家庄,2024-06,30,29.3803,36.5347,22.436,39.0143,16.27,2.0133
河北,石家庄,2024-07,31,28.9581,35.15,23.8003,65.5306,168.49,1.7177
河北,石家庄,2024-08,31,26.9887,31.8926,22.3426,75.0784,333.18,1.5387
河北,石家庄,2024-09,30,20.975,25.951,16.53,77.2537,93.18,1.594
河北,石家庄,2024-10,31,13.8042,20.0523,8.6268,70.2584,29.19,1.429
河北,石家庄,2024-11,30,8.0767,14.1997,3.392,67.9233,18.15,1.6757
河北,石家庄,2024-12,31,0.0132,5.9887,-3.8803,54.7448,1.18,1.9397
河北,石家庄,2025-01,31,-0.8281,5.1423,-5.0081,54.9584,4.99,2.1455
河北,石家庄,2025-02,28,0.2246,7.25,-5.0032,49.9896,1.96,2.0236
河北,石家庄,2025-03,31,8.5903,16.3606,1.8829,47.2313,14.24,2.6139
河北,石家庄,2025-04,30,17.788,26.876,9.4017,35.44,10.31,2.9503
河北,石家庄,2025-05,31,22.4584,30.4868,14.4923,41.5735,56.53,2.4606
河北,石家庄,2025-06,30,28.101,35.273,21.182,45.1703,65.15,2.1793
河北,石家庄,2025-07,31,28.9413,34.11,24.1597,70.5426,219.16,1.5516
河北,石家庄,2025-08,31,27.7397,33.4939,22.8071,69.8074,143.84,1.4239
河北,石家庄,2025-09,30,22.4873,29.165,16.926,62.2827,31.78,1.3877
河北,石家庄,2025-10,31,12.2216,17.199,8.0416,76.7848,183.71,1.4613
河北,石家庄,2025-11,30,7.035,14.223,1.7007,63.742,11.64,2.196
河北,石家庄,2025-12,31,0.2752,6.3971,-3.2848,64.5026,8.92,1.681
河北,石家庄,2026-01,31,-1.8097,3.8177,-5.9365,63.1584,0.59,1.9539
河北,石家庄,2026-02,28,3.3132,10.7082,-1.8371,55.1804,2.37,2.2071
河北,石家庄,2026-03,31,8.4597,15.6316,2.38,61.7135,25.91,1.8745
河北,石家庄,2026-04,30,16.9737,25.569,9.081,47.78,16.75,2.27
河北,石家庄,2026-05,27,23.2871,30.2005,16.4143,44.4838,26.63,1.9662
河南,郑州,2018-01,31,-1.4184,3.8545,-5.2406,67.6871,25.16,2.5587
河南,郑州,2018-02,28,2.8671,10.2164,-2.5914,59.6368,6.49,2.5907
河南,郑州,2018-03,31,10.9758,18.2155,4.739,67.1532,31.25,3.0416
河南,郑州,2018-04,30,16.8647,24.1913,9.8783,61.55,70.41,3.1983
河南,郑州,2018-05,31,22.2658,28.5703,16.3487,63.6106,116.63,2.4619
河南,郑州,2018-06,30,27.3533,34.076,20.9647,59.0963,65.97,2.2717
河南,郑州,2018-07,31,29.7074,34.9197,24.8529,69.4177,112.37,1.9865
河南,郑州,2018-08,31,28.4955,33.4352,24.1058,70.0752,146.73,2.3445
河南,郑州,2018-09,30,21.9663,28.218,16.6693,63.6457,90.03,2.1273
河南,郑州,2018-10,31,15.9855,23.801,9.3732,52.261,1.18,1.9332
河南,郑州,2018-11,30,8.7033,15.3343,3.594,65.1443,29.93,2.0273
河南,郑州,2018-12,31,1.1945,6.8023,-2.5268,57.0013,17.03,2.1139
河南,郑州,2019-01,31,0.4887,6.4842,-3.8394,58.1019,15.79,2.1274
河南,郑州,2019-02,28,2.1889,8.2171,-2.3236,63.1875,11.44,2.0882
河南,郑州,2019-03,31,11.3226,19.3713,4.4177,47.0394,5.73,2.4826
河南,郑州,2019-04,30,16.3313,23.928,9.3253,55.755,39.7,2.6357
河南,郑州,2019-05,31,23.6055,31.1255,16.13,37.559,2.58,2.4545
河南,郑州,2019-06,30,28.676,35.3147,22.1343,49.132,93.76,2.3577
河南,郑州,2019-07,31,30.1152,36.2574,24.3468,55.0813,76.66,1.8626
河南,郑州,2019-08,31,26.7703,31.6448,22.3613,71.4648,200.99,1.6061
河南,郑州,2019-09,30,23.3327,29.6103,18.0143,61.613,47.03,1.7283
河南,郑州,2019-10,31,16.0448,22.3652,10.8858,65.749,85.74,1.9877
河南,郑州,2019-11,30,9.6407,16.1363,4.6263,59.9807,7.92,2.0667
河南,郑州,2019-12,31,3.1784,10.2939,-1.6442,63.049,8.14,2.4974
河南,郑州,2020-01,31,0.8358,6.1758,-3.2861,74.0058,51.61,1.7265
河南,郑州,2020-02,29,5.2179,12.4255,-0.2966,71.5866,33.94,2.4148
河南,郑州,2020-03,31,10.9929,18.511,4.3668,59.4706,40.68,2.6003
河南,郑州,2020-04,30,15.2753,23.1903,7.749,52.746,19.51,2.654
河南,郑州,2020-05,31,23.809,31.4984,16.349,50.8168,54.58,2.7555
河南,郑州,2020-06,30,26.669,32.5653,21.1727,63.1993,152.06,2.278
河南,郑州,2020-07,31,25.8677,30.5626,21.3906,76.7503,211.76,1.8665
河南,郑州,2020-08,31,27.2803,31.6629,23.32,81.2006,167.52,2.0542
河南,郑州,2020-09,30,22.964,29.089,17.5147,66.721,43.84,1.736
河南,郑州,2020-10,31,14.8413,21.02,9.8739,63.1223,34.64,1.7597
河南,郑州,2020-11,30,9.049,15.7397,4.227,67.563,49.32,2.1007
河南,郑州,2020-12,31,1.1655,7.3555,-3.2732,62.0832,8.47,2.0784
河南,郑州,2021-01,31,1.0981,7.9387,-3.7542,56.8832,1.65,2.5594
河南,郑州,2021-02,28,6.9861,14.6261,1.2071,61.5618,46.38,2.8182
河南,郑州,2021-03,31,10.3526,17.3897,4.2316,65.59,28.47,2.5835
河南,郑州,2021-04,30,15.2123,22.0193,8.9143,57.4013,36.88,2.696
河南,郑州,2021-05,31,22.5387,30.4916,14.9442,51.0868,39.83,2.8029
河南,郑州,2021-06,30,28.4657,35.5207,21.8633,53.178,60.64,2.3557
河南,郑州,2021-07,31,28.3087,33.2932,23.9174,75.0052,684.35,2.4948
河南,郑州,2021-08,31,25.4442,29.9294,21.4013,80.3087,214.1,1.9039
河南,郑州,2021-09,30,22.39,27.4843,17.867,84.7787,247.65,2.2033
河南,郑州,2021-10,31,14.1871,19.3803,9.6871,79.5761,38.72,2.379
河南,郑州,2021-11,30,8.06,14.6917,2.9123,74.6333,26.49,2.7707
河南,郑州,2021-12,31,2.6423,8.9971,-2.0006,70.1287,10.81,2.6994
河南,郑州,2022-01,31,0.0552,5.1068,-2.8606,84.3103,23.65,2.2971
河南,郑州,2022-02,28,1.9557,8.0471,-2.4654,70.8196,1.5,2.0418
河南,郑州,2022-03,31,10.0913,16.8406,4.1687,71.499,21.01,2.5929
河南,郑州,2022-04,30,16.3723,23.4443,10.019,63.5463,11.81,2.7537
河南,郑州,2022-05,31,21.0065,28.4113,13.8106,55.8526,10.72,3.019
河南,郑州,2022-06,30,29.8097,36.8547,22.8623,50.4503,58.59,2.4383
河南,郑州,2022-07,31,28.0706,33.4848,23.1035,74.8235,242.71,2.0084
河南,郑州,2022-08,31,29.1226,34.9416,23.9729,66.2661,78.36,2.2687
河南,郑州,2022-09,30,23.882,31.152,17.956,53.8047,17.68,1.7883
河南,郑州,2022-10,31,14.6868,21.4119,9.2219,65.4723,80.46,2.1187
河南,郑州,2022-11,30,10.2293,16.259,5.538,70.2557,22.47,2.309
河南,郑州,2022-12,31,0.5974,6.8997,-3.6284,54.1968,1.28,2.2697
河南,郑州,2023-01,31,0.98,7.6174,-3.3803,58.4723,12.82,2.5213
河南,郑州,2023-02,28,4.0289,10.6361,-1.2014,66.4318,26.09,2.4746
河南,郑州,2023-03,31,12.0481,20.1674,5.0829,51.8971,19.79,2.4794
河南,郑州,2023-04,30,16.003,23.1083,9.1277,58.463,89.62,3.2643
河南,郑州,2023-05,31,21.3977,27.909,15.2397,63.1703,153.26,2.8887
河南,郑州,2023-06,30,26.6323,33.209,20.681,61.2327,59.69,2.312
河南,郑州,2023-07,31,29.5742,35.7226,24.1161,65.9326,161.99,2.3871
河南,郑州,2023-08,31,28.001,33.3029,23.2197,72.1416,215,1.8119
河南,郑州,2023-09,30,23.0023,27.952,18.487,77.122,118.76,1.6093
河南,郑州,2023-10,31,17.1681,24.2261,11.3132,69.3952,17.13,1.871
河南,郑州,2023-11,30,8.0397,14.7547,2.7273,63.94,38.06,2.6113
河南,郑州,2023-12,31,-0.4813,5.939,-5.2445,72.3481,35.61,2.7616
河南,郑州,2024-01,31,0.6213,6.9406,-4.0239,70.1984,20.94,2.2952
河南,郑州,2024-02,29,1.5383,7.3407,-3.3124,74.201,37.46,2.9528
河南,郑州,2024-03,31,10.3713,17.8074,4.1245,63.6784,33.75,2.8571
河南,郑州,2024-04,30,18.2757,25.3653,11.854,63.513,29.48,2.3767
河南,郑州,2024-05,31,24.0987,31.4513,16.8794,49.6226,34.06,2.479
河南,郑州,2024-06,30,28.9537,35.8083,22.3907,49.2957,44.85,2.2023
河南,郑州,2024-07,31,27.7929,31.9781,24.1135,82.3948,545.39,2.1652
河南,郑州,2024-08,31,27.7981,32.29,23.619,81.4897,150.04,1.9065
河南,郑州,2024-09,30,22.9677,28.2573,18.202,78.9863,71.6,2.719
河南,郑州,2024-10,31,15.3455,21.5297,10.21,72.9423,43.64,1.8371
河南,郑州,2024-11,30,10.0817,16.0897,5.3783,73.056,32.4,2.1963
河南,郑州,2024-12,31,1.69,8.03,-2.5087,59.5835,0,2.2313
河南,郑州,2025-01,31,1.3106,8.0184,-3.1884,61.7061,32.88,2.7242
河南,郑州,2025-02,28,2.8625,9.7246,-2.3361,61.0714,2.12,2.2568
河南,郑州,2025-03,31,9.5223,17.0619,2.6442,59.2742,54.11,2.8297
河南,郑州,2025-04,30,18.9957,27.531,11.001,46.387,9.55,2.9997
河南,郑州,2025-05,31,23.5968,31.3797,15.949,45.9113,24.01,3.0858
河南,郑州,2025-06,30,28.5127,35.0397,22.1,51.814,74.73,2.54
河南,郑州,2025-07,31,32.0068,38.0355,26.4277,58.1042,58.68,2.4326
河南,郑州,2025-08,31,29.5884,34.9806,24.8784,69.7232,207.5,2.0239
河南,郑州,2025-09,30,21.2247,25.815,17.1697,83.582,369.3,1.9807
河南,郑州,2025-10,31,13.5932,18.1687,9.7906,86.2281,192.72,2.2916
河南,郑州,2025-11,30,8.885,15.9923,3.674,73.381,27.66,2.6823
河南,郑州,2025-12,31,2.4903,8.7974,-1.8784,76.7174,14.55,2.521
河南,郑州,2026-01,31,0.2135,5.7903,-3.6916,77.4161,16.68,2.7606
河南,郑州,2026-02,28,5.2189,12.1964,-0.1996,71.375,30.65,2.8936
河南,郑州,2026-03,31,9.059,15.0355,4.039,79.631,44.57,2.3148
河南,郑州,2026-04,30,16.291,23.091,10.2103,72.0327,54.22,2.2873
河南,郑州,2026-05,27,22.0962,27.8652,16.4933,65.53,24.82,2.0776
浙江,杭州,2018-01,31,2.2316,6.7174,-1.421,84.9494,122.71,2.389
浙江,杭州,2018-02,28,4.4168,9.9118,-0.0686,79.5654,57.11,2.0768
浙江,杭州,2018-03,31,12.0674,18.2568,6.4626,81.6581,80.54,2.3332
浙江,杭州,2018-04,30,17.5757,23.8407,11.5963,75.2557,105.67,2.3287
浙江,杭州,2018-05,31,22.9974,28.0442,18.14,78.4132,167.87,2.2039
浙江,杭州,2018-06,30,24.978,30.039,20.5027,77.9587,181.58,1.9363
浙江,杭州,2018-07,31,29.1397,33.641,25.0906,80.009,156.04,2.0255
浙江,杭州,2018-08,31,28.6065,32.899,25.069,82.1168,247.95,2.3639
浙江,杭州,2018-09,30,24.45,28.8533,20.873,82.726,185.58,1.6783
浙江,杭州,2018-10,31,17.0019,22.9239,12.0126,73.8177,30.18,1.8629
浙江,杭州,2018-11,30,12.9887,18.2167,8.8093,83.0147,110.54,1.8533
浙江,杭州,2018-12,31,6.0877,10.3155,2.3252,86.4826,142.9,2.4387
浙江,杭州,2019-01,31,4.3368,9.0232,0.5468,84.7935,84.87,1.88
浙江,杭州,2019-02,28,4.8936,8.7479,1.3943,89.1093,191.46,2.2039
浙江,杭州,2019-03,31,10.7529,15.9032,6.169,83.3281,103.86,2.1616
浙江,杭州,2019-04,30,17.0363,22.8303,11.387,80.3783,89.6,1.9727
浙江,杭州,2019-05,31,20.6184,26.6242,14.9894,70.2829,102.82,2.0019
浙江,杭州,2019-06,30,24.8393,29.9927,20.1257,78,189.93,1.9533
浙江,杭州,2019-07,31,27.0706,31.0484,23.3739,83.9529,230.89,1.7832
浙江,杭州,2019-08,31,28.0271,32.271,24.1806,81.8732,300.62,2.1829
浙江,杭州,2019-09,30,23.5497,28.297,19.5767,80.6527,131.86,1.91
浙江,杭州,2019-10,31,18.9477,24.5932,14.4313,76.5606,70.23,1.7016
浙江,杭州,2019-11,30,12.964,19.691,7.638,74.0753,53.4,2.0167
浙江,杭州,2019-12,31,7.5342,13.2013,2.7306,76.6503,72.88,2.069
浙江,杭州,2020-01,31,5.6523,10.0748,1.9887,86.6481,166.4,2.22
浙江,杭州,2020-02,29,8.1828,14.0641,3.3569,83.2531,78.03,2.2683
浙江,杭州,2020-03,31,11.6819,16.819,6.8006,82.9523,170.41,2.3648
浙江,杭州,2020-04,30,14.848,21.0443,8.9177,73.949,61.18,2.2063
浙江,杭州,2020-05,31,22.7842,28.5555,17.4781,75.6742,143.41,2.2274
浙江,杭州,2020-06,30,25.794,29.544,22.352,86.9373,442.73,1.9517
浙江,杭州,2020-07,31,26.491,29.6952,23.6171,89.8319,372.79,1.8806
浙江,杭州,2020-08,31,28.5306,32.6955,24.7639,83.5797,97.24,1.9529
浙江,杭州,2020-09,30,23.0733,27.3,19.4723,81.5507,222.07,1.6493
浙江,杭州,2020-10,31,17.189,22.3406,12.8497,82.109,61.27,1.8581
浙江,杭州,2020-11,30,13.352,18.8467,9.0787,82.016,50.09,2.1843
浙江,杭州,2020-12,31,4.9665,10.6842,0.6274,77.5919,20.19,2.0529
浙江,杭州,2021-01,31,4.3248,10.7152,-0.4306,72.5735,16.57,2.2277
浙江,杭州,2021-02,28,9.7957,16.015,4.865,78.1079,70.03,2.2907
浙江,杭州,2021-03,31,12.0094,17.1381,7.2132,81.71,176.07,2.3816
浙江,杭州,2021-04,30,16.3337,21.9237,10.9867,78.522,75.36,2.353
浙江,杭州,2021-05,31,22.4629,27.7352,17.5639,78.8642,219.02,2.2952
浙江,杭州,2021-06,30,25.1787,29.9243,20.7587,83.3923,256.68,1.799
浙江,杭州,2021-07,31,27.6906,31.2452,24.7348,87.4326,472.45,2.6997
浙江,杭州,2021-08,31,27.3787,31.0461,24.3274,86.7142,377.28,1.5858
浙江,杭州,2021-09,30,25.2847,29.605,21.539,85.4853,139.33,2.032
浙江,杭州,2021-10,31,19.1668,24.0203,15.0126,83.6177,95.08,2.1629
浙江,杭州,2021-11,30,12.137,18.1527,7.0003,76.6887,54.43,2.084
浙江,杭州,2021-12,31,6.5013,12.9284,1.5094,74.2842,10.23,1.9248
浙江,杭州,2022-01,31,5.0181,9.4684,1.5306,84.5019,73.64,2.0916
浙江,杭州,2022-02,28,4.1111,8.5361,0.4232,83.4807,78.15,2.1661
浙江,杭州,2022-03,31,13.1371,19.2268,7.6784,81.3168,230.03,2.469
浙江,杭州,2022-04,30,16.9597,22.5917,11.582,76.4353,133.6,2.123
浙江,杭州,2022-05,31,20.3539,25.8174,15.0706,75.3184,112.17,1.6706
浙江,杭州,2022-06,30,26.0187,30.603,21.7967,81.032,184.24,2.0427
浙江,杭州,2022-07,31,30.1494,34.5052,26.2745,77.6119,109.51,1.6932
浙江,杭州,2022-08,31,31.3087,36.6948,26.5713,71.0284,122.8,1.781
浙江,杭州,2022-09,30,23.916,29.234,19.4727,77.448,141.43,2.3847
浙江,杭州,2022-10,31,17.6997,23.9829,12.5652,74.6561,41.67,2.251
浙江,杭州,2022-11,30,15.274,21.329,10.52,80.8633,98.76,2.0497
浙江,杭州,2022-12,31,3.8384,9.1103,-0.3632,76.1465,48.13,2.2077
浙江,杭州,2023-01,31,4.8248,11.2887,-0.1155,73.1232,51.77,2.2129
浙江,杭州,2023-02,28,6.6621,12.0611,2.335,82.9704,94.36,2.1725
浙江,杭州,2023-03,31,12.0342,18.1952,6.5661,76.0529,84.83,2.1603
浙江,杭州,2023-04,30,16.914,22.921,11.281,75.7253,67.59,2.2947
浙江,杭州,2023-05,31,21.991,27.83,16.5339,74.7981,150.05,2.1942
浙江,杭州,2023-06,30,26.2553,30.9293,21.971,77.1073,220.49,1.909
浙江,杭州,2023-07,31,28.8216,32.4661,25.6384,84.7129,206.29,2.0297
浙江,杭州,2023-08,31,27.9187,32.1306,24.239,80.9939,173.69,1.7513
浙江,杭州,2023-09,30,25.6307,30.2747,21.8447,83.3427,104.72,1.7793
浙江,杭州,2023-10,31,19.6055,25.9497,14.4723,73.089,28.15,1.8003
浙江,杭州,2023-11,30,12.9607,20.163,6.8047,69.8437,65.8,2.232
浙江,杭州,2023-12,31,5.3552,11.8974,0.4739,73.3535,45.51,2.2348
浙江,杭州,2024-01,31,5.0368,11.7729,0.3081,75.0665,46.08,2.2235
浙江,杭州,2024-02,29,5.3317,10.3159,0.7,84.6207,227.6,2.6679
