source_name,source_url,report_title,report_year,report_week,year_week,week_start,week_end,region_group,age_group,surveillance_scene,metric_type,pathogen_name,positive_rate,week_over_week_change,rank,ranked_pathogen,crawl_time,raw_file
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,5 ～ 14 岁,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,5 ～ 14 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,5 ～ 14 岁,门急诊流感样病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,5 ～ 14 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,5 ～ 14 岁,门急诊流感样病例,age_top_pathogen,,,,3,肠道病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,5 ～ 14 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,呼吸道合胞病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,15 ～ 59 岁,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,15 ～ 59 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,15 ～ 59 岁,门急诊流感样病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,15 ～ 59 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,15 ～ 59 岁,门急诊流感样病例,age_top_pathogen,,,,3,普通冠状病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,15 ～ 59 岁,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,普通冠状病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,60 岁及以上,门急诊流感样病例,age_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,60 岁及以上,住院严重急性呼吸道感染病例,age_top_pathogen,,,,1,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,60 岁及以上,门急诊流感样病例,age_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,60 岁及以上,住院严重急性呼吸道感染病例,age_top_pathogen,,,,2,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,60 岁及以上,门急诊流感样病例,age_top_pathogen,,,,3,普通冠状病毒、新型冠状病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251113_313440.html,全国急性呼吸道传染病哨点监测情况（2025年第45周）,2025,45,2025-W45,2025-11-03,2025-11-09,全国,60 岁及以上,住院严重急性呼吸道感染病例,age_top_pathogen,,,,3,普通冠状病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251113_313440_48f15a7de23d40aa.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,新型冠状病毒,1.4,-0.1,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,新型冠状病毒,1,0,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,流感病毒,17.5,6.4,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,流感病毒,4.2,1.5,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,呼吸道合胞病毒,6.6,-0.5,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,呼吸道合胞病毒,8.5,-0.7,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,腺病毒,1.3,0.3,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,腺病毒,1.4,0.7,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,人偏肺病毒,0.1,-0.1,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,人偏肺病毒,0.2,-0.2,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,副流感病毒,3,0,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,副流感病毒,2.3,-0.3,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,普通冠状病毒,1.9,0.2,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,普通冠状病毒,1.6,0,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,博卡病毒,1.4,0,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,博卡病毒,2.7,0.4,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,鼻病毒,12.4,-0.4,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,鼻病毒,10.6,0.6,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,肠道病毒,6.7,-2.2,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,肠道病毒,2.7,-0.8,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,门急诊流感样病例,pathogen_positive_rate,肺炎支原体,0.4,0,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,,住院严重急性呼吸道感染病例,pathogen_positive_rate,肺炎支原体,1.2,0,,,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,南方省份,,门急诊流感样病例,region_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,南方省份,,门急诊流感样病例,region_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,南方省份,,门急诊流感样病例,region_top_pathogen,,,,3,肠道病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,南方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,1,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,南方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,2,呼吸道合胞病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,南方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,3,流感病毒、肠道病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,北方省份,,门急诊流感样病例,region_top_pathogen,,,,1,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,北方省份,,门急诊流感样病例,region_top_pathogen,,,,2,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,北方省份,,门急诊流感样病例,region_top_pathogen,,,,3,呼吸道合胞病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,北方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,1,鼻病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,北方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,2,呼吸道合胞病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,北方省份,,住院严重急性呼吸道感染病例,region_top_pathogen,,,,3,流感病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
中国疾控中心全国急性呼吸道传染病哨点监测情况,https://www.chinacdc.cn/jksj/jksj04_14275/202511/t20251106_313312.html,全国急性呼吸道传染病哨点监测情况（2025年第44周）,2025,44,2025-W44,2025-10-27,2025-11-02,全国,0 ～ 4 岁,门急诊流感样病例,age_top_pathogen,,,,1,呼吸道合胞病毒,2026-05-28 01:05:22,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/respiratory_weekly/t20251106_313312_4bd44b6d4862ff63.html
