ticker,company_name,industry_group,trade_date,trade_year,trade_month,open,high,low,close,adj_close,volume,daily_return,return_pct,source_url,crawl_time,raw_file
ABBV,AbbVie Inc.,Pharmaceuticals,2024-01-30,2024,2024-01,164.22000122070312,164.97999572753906,163.25999450683594,164.9199981689453,152.6920166015625,3819600,0.0061620591905577,0.61620591905577,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-01-31,2024,2024-01,165.75,165.86000061035156,163.9499969482422,164.39999389648438,152.21054077148438,4993900,-0.0031532482234123,-0.31532482234123,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-01,2024,2024-02,163.6999969482422,167.67999267578125,162.6699981689453,167.58999633789062,155.1640625,5584400,0.0194041865533465,1.94041865533465,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-02,2024,2024-02,169.4199981689453,172.85000610351562,165.22999572753906,168.6699981689453,156.16397094726562,7870400,0.0064442012612657,0.6444201261265701,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-05,2024,2024-02,169.83999633789062,173.1300048828125,168.4499969482422,171.25999450683594,158.5619354248047,6486700,0.0153554271384968,1.53554271384968,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-06,2024,2024-02,171.64999389648438,173.9600067138672,169.77000427246094,173.2899932861328,160.44142150878906,7037400,0.0118533245633576,1.1853324563357601,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-07,2024,2024-02,174.00999450683594,175.55999755859375,173.32000732421875,175.00999450683594,162.0338897705078,6409100,0.0099255432091238,0.99255432091238,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-08,2024,2024-02,174.35000610351562,175.91000366210938,174.3000030517578,174.7899932861328,161.83021545410156,5709100,-0.0012569859101372,-0.12569859101372,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-09,2024,2024-02,175.07000732421875,175.39999389648438,173.0500030517578,174.0800018310547,161.17286682128906,3502700,-0.0040619647633042,-0.40619647633042,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
ABBV,AbbVie Inc.,Pharmaceuticals,2024-02-12,2024,2024-02,173.5399932861328,174.75999450683594,172.22999572753906,173.07000732421875,160.2377471923828,3477100,-0.005801966840629,-0.5801966840629,https://query1.finance.yahoo.com/v8/finance/chart/ABBV?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/ABBV_98743076dee7face.json
