series_name,period,value,mean,stddev,z_score,anomaly_type
SRPT_return_pct,2024-08-09,-8.108503,0.141004,3.206491,-2.572752,low_value
SRPT_return_pct,2024-11-26,13.824682,0.141004,3.206491,4.267493,high_value
SRPT_volume,2024-01-09,5249700.000000,1198157.936508,1465784.113922,2.764078,high_value
SRPT_volume,2024-05-30,4369400.000000,1198157.936508,1465784.113922,2.163512,high_value
SRPT_volume,2024-05-31,16976000.000000,1198157.936508,1465784.113922,10.764097,high_value
SRPT_volume,2024-06-21,14382400.000000,1198157.936508,1465784.113922,8.994668,high_value
SRPT_volume,2024-06-24,4542900.000000,1198157.936508,1465784.113922,2.281879,high_value
SYK_return_pct,2024-01-31,5.949980,0.088369,1.179414,4.969934,high_value
SYK_return_pct,2024-02-14,2.831090,0.088369,1.179414,2.325494,high_value
SYK_return_pct,2024-03-27,2.611727,0.088369,1.179414,2.139500,high_value
SYK_return_pct,2024-04-18,-2.553343,0.088369,1.179414,-2.239852,low_value
SYK_return_pct,2024-05-01,-2.490346,0.088369,1.179414,-2.186438,low_value
SYK_return_pct,2024-07-15,-3.185314,0.088369,1.179414,-2.775686,low_value
SYK_return_pct,2024-07-19,2.934501,0.088369,1.179414,2.413174,high_value
SYK_return_pct,2024-07-25,-3.812935,0.088369,1.179414,-3.307832,low_value
SYK_return_pct,2024-08-05,-4.711070,0.088369,1.179414,-4.069342,low_value
SYK_return_pct,2024-10-18,2.732609,0.088369,1.179414,2.241994,high_value
SYK_return_pct,2024-11-01,3.050956,0.088369,1.179414,2.511914,high_value
SYK_return_pct,2024-12-18,-3.139069,0.088369,1.179414,-2.736476,low_value
SYK_volume,2024-01-31,4931900.000000,1259515.873016,533404.700718,6.884799,high_value
SYK_volume,2024-04-30,2480500.000000,1259515.873016,533404.700718,2.289039,high_value
SYK_volume,2024-05-01,2766900.000000,1259515.873016,533404.700718,2.825967,high_value
SYK_volume,2024-07-19,2421800.000000,1259515.873016,533404.700718,2.178991,high_value
SYK_volume,2024-07-30,2427300.000000,1259515.873016,533404.700718,2.189302,high_value
SYK_volume,2024-07-31,3543100.000000,1259515.873016,533404.700718,4.281147,high_value
SYK_volume,2024-08-05,2403300.000000,1259515.873016,533404.700718,2.144308,high_value
SYK_volume,2024-08-06,2477800.000000,1259515.873016,533404.700718,2.283977,high_value
SYK_volume,2024-11-15,2874000.000000,1259515.873016,533404.700718,3.026753,high_value
SYK_volume,2024-12-20,3146700.000000,1259515.873016,533404.700718,3.537997,high_value
TECH_return_pct,2024-01-03,-5.957500,0.003041,2.315403,-2.574299,low_value
TECH_return_pct,2024-05-01,16.215794,0.003041,2.315403,7.002130,high_value
TECH_return_pct,2024-07-11,5.966419,0.003041,2.315403,2.575525,high_value
TECH_return_pct,2024-08-07,-9.512881,0.003041,2.315403,-4.109834,low_value
TECH_return_pct,2024-09-19,5.032015,0.003041,2.315403,2.171965,high_value
TECH_return_pct,2024-10-30,7.463952,0.003041,2.315403,3.222295,high_value
TECH_return_pct,2024-11-15,-6.851388,0.003041,2.315403,-2.960361,low_value
TECH_return_pct,2024-12-18,-5.128182,0.003041,2.315403,-2.216125,low_value
TECH_volume,2024-01-19,2113900.000000,996740.873016,477230.520024,2.340921,high_value
TECH_volume,2024-02-01,2506900.000000,996740.873016,477230.520024,3.164423,high_value
TECH_volume,2024-05-01,3117200.000000,996740.873016,477230.520024,4.443260,high_value
TECH_volume,2024-05-02,2256000.000000,996740.873016,477230.520024,2.638681,high_value
TECH_volume,2024-06-28,4737500.000000,996740.873016,477230.520024,7.838474,high_value
TECH_volume,2024-08-07,2594500.000000,996740.873016,477230.520024,3.347982,high_value
TECH_volume,2024-10-30,2663600.000000,996740.873016,477230.520024,3.492776,high_value
TECH_volume,2024-11-15,2449000.000000,996740.873016,477230.520024,3.043098,high_value
TECH_volume,2024-12-20,2221200.000000,996740.873016,477230.520024,2.565760,high_value
TMO_return_pct,2024-01-03,-2.817249,-0.008959,1.254091,-2.239303,low_value
TMO_return_pct,2024-01-31,-4.961924,-0.008959,1.254091,-3.949446,low_value
TMO_return_pct,2024-04-10,-2.628986,-0.008959,1.254091,-2.089184,low_value
TMO_return_pct,2024-04-23,4.779530,-0.008959,1.254091,3.818295,high_value
TMO_return_pct,2024-05-10,2.612769,-0.008959,1.254091,2.090541,high_value
TMO_return_pct,2024-07-18,-2.601509,-0.008959,1.254091,-2.067275,low_value
TMO_return_pct,2024-07-24,4.072507,-0.008959,1.254091,3.254522,high_value
TMO_return_pct,2024-07-25,3.439873,-0.008959,1.254091,2.750065,high_value
TMO_return_pct,2024-08-05,-2.868323,-0.008959,1.254091,-2.280029,low_value
TMO_return_pct,2024-09-26,3.259524,-0.008959,1.254091,2.606257,high_value
TMO_return_pct,2024-10-24,-3.314886,-0.008959,1.254091,-2.636114,low_value
TMO_return_pct,2024-11-15,-3.740958,-0.008959,1.254091,-2.975860,low_value
TMO_volume,2024-01-09,2890000.000000,1543928.571429,665084.483875,2.023910,high_value
TMO_volume,2024-01-26,3172300.000000,1543928.571429,665084.483875,2.448368,high_value
TMO_volume,2024-01-31,3589400.000000,1543928.571429,665084.483875,3.075506,high_value
TMO_volume,2024-06-20,3071500.000000,1543928.571429,665084.483875,2.296808,high_value
TMO_volume,2024-06-21,3153300.000000,1543928.571429,665084.483875,2.419800,high_value
TMO_volume,2024-06-28,6150900.000000,1543928.571429,665084.483875,6.926897,high_value
TMO_volume,2024-07-25,3625200.000000,1543928.571429,665084.483875,3.129334,high_value
TMO_volume,2024-11-15,3953000.000000,1543928.571429,665084.483875,3.622204,high_value
TMO_volume,2024-11-18,3162200.000000,1543928.571429,665084.483875,2.433182,high_value
TMO_volume,2024-11-19,3658700.000000,1543928.571429,665084.483875,3.179703,high_value
TMO_volume,2024-11-25,3063500.000000,1543928.571429,665084.483875,2.284780,high_value
TMO_volume,2024-11-27,2914100.000000,1543928.571429,665084.483875,2.060146,high_value
UTHR_return_pct,2024-02-23,4.333636,0.190744,1.762776,2.350209,high_value
UTHR_return_pct,2024-03-28,-5.569944,0.190744,1.762776,-3.267964,low_value
UTHR_return_pct,2024-05-01,8.880637,0.190744,1.762776,4.929663,high_value
UTHR_return_pct,2024-07-31,-7.184334,0.190744,1.762776,-4.183786,low_value
UTHR_return_pct,2024-08-01,4.628300,0.190744,1.762776,2.517367,high_value
UTHR_return_pct,2024-08-19,8.595282,0.190744,1.762776,4.767785,high_value
UTHR_return_pct,2024-10-23,-4.775029,0.190744,1.762776,-2.817019,low_value
UTHR_return_pct,2024-11-06,3.845652,0.190744,1.762776,2.073382,high_value
UTHR_return_pct,2024-11-14,-3.541022,0.190744,1.762776,-2.116983,low_value
UTHR_return_pct,2024-11-15,-5.959559,0.190744,1.762776,-3.488987,low_value
UTHR_return_pct,2024-12-18,-5.831077,0.190744,1.762776,-3.416101,low_value
UTHR_volume,2024-03-15,898700.000000,443069.047619,212272.060930,2.146448,high_value
UTHR_volume,2024-03-28,1114700.000000,443069.047619,212272.060930,3.164010,high_value
UTHR_volume,2024-05-01,1410600.000000,443069.047619,212272.060930,4.557976,high_value
UTHR_volume,2024-05-31,1143100.000000,443069.047619,212272.060930,3.297801,high_value
UTHR_volume,2024-06-10,1045100.000000,443069.047619,212272.060930,2.836129,high_value
UTHR_volume,2024-06-21,1800900.000000,443069.047619,212272.060930,6.396654,high_value
UTHR_volume,2024-07-31,939000.000000,443069.047619,212272.060930,2.336299,high_value
UTHR_volume,2024-08-16,878900.000000,443069.047619,212272.060930,2.053172,high_value
UTHR_volume,2024-08-19,1018600.000000,443069.047619,212272.060930,2.711289,high_value
UTHR_volume,2024-09-20,900800.000000,443069.047619,212272.060930,2.156341,high_value
UTHR_volume,2024-12-20,1009200.000000,443069.047619,212272.060930,2.667006,high_value
VRTX_return_pct,2024-06-03,3.259102,0.004101,1.543193,2.109264,high_value
VRTX_return_pct,2024-08-05,-3.549324,0.004101,1.543193,-2.302645,low_value
VRTX_return_pct,2024-09-03,-4.071468,0.004101,1.543193,-2.640998,low_value
VRTX_return_pct,2024-10-18,-3.154013,0.004101,1.543193,-2.046481,low_value
VRTX_return_pct,2024-11-05,5.727584,0.004101,1.543193,3.708859,high_value
VRTX_return_pct,2024-11-15,-3.773035,0.004101,1.543193,-2.447612,low_value
VRTX_return_pct,2024-11-19,-4.068435,0.004101,1.543193,-2.639033,low_value
VRTX_return_pct,2024-12-18,-4.633022,0.004101,1.543193,-3.004889,low_value
VRTX_return_pct,2024-12-19,-11.365360,0.004101,1.543193,-7.367493,low_value
VRTX_volume,2024-01-30,3329900.000000,1243876.587302,731822.983171,2.850448,high_value
VRTX_volume,2024-01-31,2755200.000000,1243876.587302,731822.983171,2.065149,high_value
VRTX_volume,2024-02-06,4504000.000000,1243876.587302,731822.983171,4.454798,high_value
VRTX_volume,2024-06-21,2802000.000000,1243876.587302,731822.983171,2.129099,high_value
VRTX_volume,2024-06-28,3234600.000000,1243876.587302,731822.983171,2.720225,high_value
VRTX_volume,2024-12-19,8207400.000000,1243876.587302,731822.983171,9.515311,high_value
VRTX_volume,2024-12-20,6203100.000000,1243876.587302,731822.983171,6.776534,high_value
ZBH_return_pct,2024-02-08,-3.535866,-0.042896,1.342575,-2.601694,low_value
ZBH_return_pct,2024-02-21,2.696454,-0.042896,1.342575,2.040370,high_value
ZBH_return_pct,2024-03-27,3.901896,-0.042896,1.342575,2.938228,high_value
ZBH_return_pct,2024-05-03,2.701335,-0.042896,1.342575,2.044006,high_value
ZBH_return_pct,2024-05-23,-2.916277,-0.042896,1.342575,-2.140201,low_value
ZBH_return_pct,2024-06-11,-3.233517,-0.042896,1.342575,-2.376494,low_value
ZBH_return_pct,2024-07-17,3.340769,-0.042896,1.342575,2.520280,high_value
ZBH_return_pct,2024-08-05,-3.008339,-0.042896,1.342575,-2.208772,low_value
ZBH_return_pct,2024-08-07,-3.431585,-0.042896,1.342575,-2.524022,low_value
ZBH_return_pct,2024-08-08,2.731309,-0.042896,1.342575,2.066331,high_value
ZBH_return_pct,2024-09-05,-8.743866,-0.042896,1.342575,-6.480807,low_value
ZBH_return_pct,2024-10-30,5.708508,-0.042896,1.342575,4.283860,high_value
ZBH_return_pct,2024-11-15,3.389992,-0.042896,1.342575,2.556943,high_value
ZBH_volume,2024-01-09,2921800.000000,1495006.349206,647528.894954,2.203444,high_value
ZBH_volume,2024-02-08,4306800.000000,1495006.349206,647528.894954,4.342345,high_value
ZBH_volume,2024-02-09,3355600.000000,1495006.349206,647528.894954,2.873375,high_value
ZBH_volume,2024-05-02,2931700.000000,1495006.349206,647528.894954,2.218733,high_value
ZBH_volume,2024-05-31,3003100.000000,1495006.349206,647528.894954,2.328998,high_value
ZBH_volume,2024-06-11,3036000.000000,1495006.349206,647528.894954,2.379807,high_value
ZBH_volume,2024-06-12,2996500.000000,1495006.349206,647528.894954,2.318806,high_value
ZBH_volume,2024-06-21,3318000.000000,1495006.349206,647528.894954,2.815309,high_value
ZBH_volume,2024-08-07,3051000.000000,1495006.349206,647528.894954,2.402972,high_value
ZBH_volume,2024-09-05,4928800.000000,1495006.349206,647528.894954,5.302920,high_value
ZBH_volume,2024-09-20,3920000.000000,1495006.349206,647528.894954,3.744997,high_value
ZBH_volume,2024-10-30,3246500.000000,1495006.349206,647528.894954,2.704889,high_value
ZBH_volume,2024-12-20,3969100.000000,1495006.349206,647528.894954,3.820824,high_value
