source_name,source_url,report_title,report_year,report_month,region,disease_name,disease_category,cases,deaths,incidence_rate,mortality_rate,crawl_time,raw_file
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,麻风病,丙类合计,34,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,流行性和地方性 斑疹伤寒,丙类合计,33,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,黑热病,丙类合计,26,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,包虫病,丙类合计,445,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,丝虫病,丙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,其他感染性腹泻病,丙类合计,239224,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250429_306351.html,2025年3月全国法定传染病疫情概况,2025,3,全国,手足口病,丙类合计,12203,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250429_306351_a22d76d69a70ab02.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,甲乙丙类总计,甲乙丙类总计,1898332,1964,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,甲乙类传染病合计,甲乙类合计,295625,1949,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,鼠疫,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,霍乱,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,传染性非典型肺炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,艾滋病,甲乙类合计,3931,1609,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,病毒性肝炎,甲乙类合计,142691,116,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,甲型肝炎,甲乙类合计,2222,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,乙型肝炎,甲乙类合计,120756,35,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,丙型肝炎,甲乙类合计,15806,78,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,丁型肝炎,甲乙类合计,19,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,戊型肝炎,甲乙类合计,3199,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,未分型肝炎,甲乙类合计,689,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,脊髓灰质炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,人感染高致病性禽流感,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,麻疹,甲乙类合计,309,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,流行性出血热,甲乙类合计,172,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,狂犬病,甲乙类合计,4,7,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,流行性乙型脑炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,登革热,甲乙类合计,51,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,炭疽,甲乙类合计,21,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,细菌性和阿米巴性痢疾,甲乙类合计,1706,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,肺结核,甲乙类合计,52942,208,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,伤寒和副伤寒,甲乙类合计,215,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,流行性脑脊髓膜炎,甲乙类合计,20,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,百日咳,甲乙类合计,4298,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,白喉,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,新生儿破伤风,甲乙类合计,1,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,猩红热,甲乙类合计,2551,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,布鲁氏菌病,甲乙类合计,4363,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,淋病,甲乙类合计,7104,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,梅毒,甲乙类合计,52008,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,钩端螺旋体病,甲乙类合计,2,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,血吸虫病,甲乙类合计,2,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,疟疾,甲乙类合计,212,3,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,人感染H7N9禽流感,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,新型冠状病毒感染,甲乙类合计,22966,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,猴痘,甲乙类合计,56,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,丙类传染病合计,丙类合计,1602707,15,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,流行性感冒,丙类合计,1348394,14,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,流行性腮腺炎,丙类合计,3833,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,风疹,丙类合计,41,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,急性出血性结膜炎,丙类合计,1392,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,麻风病,丙类合计,36,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,流行性和地方性 斑疹伤寒,丙类合计,37,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,黑热病,丙类合计,39,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,包虫病,丙类合计,423,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,丝虫病,丙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,其他感染性腹泻病,丙类合计,242791,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202504/t20250407_305788.html,2025年2月全国法定传染病疫情概况,2025,2,全国,手足口病,丙类合计,5721,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250407_305788_468b43d9e5d473ad.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,甲乙丙类总计,甲乙丙类总计,3382111,1701,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,甲乙类传染病合计,甲乙类合计,325937,1691,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,鼠疫,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,霍乱,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,传染性非典型肺炎,甲乙类合计,0,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,艾滋病,甲乙类合计,2832,1375,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,病毒性肝炎,甲乙类合计,165723,72,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,甲型肝炎,甲乙类合计,2293,1,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,乙型肝炎,甲乙类合计,145071,46,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,丙型肝炎,甲乙类合计,14831,25,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,丁型肝炎,甲乙类合计,25,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
中国疾控中心全国法定传染病疫情情况,https://www.chinacdc.cn/jksj/jksj01/202502/t20250220_304463.html,2025年1月全国法定传染病疫情概况,2025,1,全国,戊型肝炎,甲乙类合计,2754,0,,,2026-05-28 00:56:43,/Users/zhoujia/code/大数据期末实验/大模型助力大数据分析/呼吸道传染病监测与早期预警分析/data/raw/chinacdc_monthly/t20250220_304463_b333749063af1361.html
