ticker,company_name,industry_group,cik,fiscal_year,rd_expense_usd,rd_expense_musd,rd_expense_busd,sec_fact_tag,form,filed_date,source_url,crawl_time,raw_file
DXCM,"DexCom, Inc.",Medical Devices,0001093557,2020,359900000.0,359.9,0.3599,ResearchAndDevelopmentExpense,10-K,2021-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001093557_44f9f536532bc4f4.json
DXCM,"DexCom, Inc.",Medical Devices,0001093557,2021,517100000.0,517.1,0.5171,ResearchAndDevelopmentExpense,10-K,2022-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001093557_44f9f536532bc4f4.json
DXCM,"DexCom, Inc.",Medical Devices,0001093557,2022,484200000.0,484.2,0.4842,ResearchAndDevelopmentExpense,10-K,2023-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001093557_44f9f536532bc4f4.json
DXCM,"DexCom, Inc.",Medical Devices,0001093557,2023,505800000.0,505.8,0.5058,ResearchAndDevelopmentExpense,10-K,2024-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001093557_44f9f536532bc4f4.json
DXCM,"DexCom, Inc.",Medical Devices,0001093557,2024,552400000.0,552.4,0.5524,ResearchAndDevelopmentExpense,10-K,2025-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001093557_44f9f536532bc4f4.json
DXCM,"DexCom, Inc.",Medical Devices,0001093557,2025,599100000.0,599.1,0.5991,ResearchAndDevelopmentExpense,10-K,2026-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001093557.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001093557_44f9f536532bc4f4.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2016,56979000.0,56.979,0.056979,ResearchAndDevelopmentExpense,10-K,2017-03-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2017,83159000.0,83.159,0.083159,ResearchAndDevelopmentExpense,10-K,2018-03-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2018,90654000.0,90.654,0.090654,ResearchAndDevelopmentExpense,10-K,2019-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2019,96898000.0,96.898,0.096898,ResearchAndDevelopmentExpense,10-K,2020-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2020,157996000.0,157.996,0.157996,ResearchAndDevelopmentExpense,10-K,2021-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2021,142507000.0,142.507,0.142507,ResearchAndDevelopmentExpense,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2022,174958000.0,174.958,0.174958,ResearchAndDevelopmentExpense,10-K,2023-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2023,177651000.0,177.651,0.177651,ResearchAndDevelopmentExpense,10-K,2024-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2024,199247000.0,199.247,0.199247,ResearchAndDevelopmentExpense,10-K,2025-03-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2025,89953000.0,89.953,0.089953,ResearchAndDevelopmentExpense,10-K,2026-03-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2010,204400000.0,204.4,0.2044,ResearchAndDevelopmentExpense,10-K,2011-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2011,246300000.0,246.3,0.2463,ResearchAndDevelopmentExpense,10-K,2012-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2012,291300000.0,291.3,0.2913,ResearchAndDevelopmentExpense,10-K,2013-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2013,323000000.0,323.0,0.323,ResearchAndDevelopmentExpense,10-K,2014-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2014,346500000.0,346.5,0.3465,ResearchAndDevelopmentExpense,10-K,2015-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2015,383100000.0,383.1,0.3831,ResearchAndDevelopmentExpense,10-K,2016-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2016,443300000.0,443.3,0.4433,ResearchAndDevelopmentExpense,10-K,2017-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2017,552600000.0,552.6,0.5526,ResearchAndDevelopmentExpense,10-K,2018-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2018,622200000.0,622.2,0.6222,ResearchAndDevelopmentExpense,10-K,2019-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2019,752700000.0,752.7,0.7527,ResearchAndDevelopmentExpense,10-K,2020-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2020,760700000.0,760.7,0.7607,ResearchAndDevelopmentExpense,10-K,2021-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2021,903100000.0,903.1,0.9031,ResearchAndDevelopmentExpense,10-K,2022-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2022,945200000.0,945.2,0.9452,ResearchAndDevelopmentExpense,10-K,2023-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2023,1071800000.0,1071.8,1.0718,ResearchAndDevelopmentExpense,10-K,2024-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2024,1053000000.0,1053.0,1.053,ResearchAndDevelopmentExpense,10-K,2025-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EW,Edwards Lifesciences Corporation,Medical Devices,0001099800,2025,1079200000.0,1079.2,1.0792,ResearchAndDevelopmentExpense,10-K,2026-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001099800_37293260d60cfed7.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2011,156836000.0,156.836,0.156836,ResearchAndDevelopmentExpense,10-K,2012-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2012,128878000.0,128.878,0.128878,ResearchAndDevelopmentExpense,10-K,2013-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2013,178763000.0,178.763,0.178763,ResearchAndDevelopmentExpense,10-K,2014-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2014,189101000.0,189.101,0.189101,ResearchAndDevelopmentExpense,10-K,2015-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2015,96351000.0,96.351,0.096351,ResearchAndDevelopmentExpense,10-K,2016-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2016,95967000.0,95.967,0.095967,ResearchAndDevelopmentExpense,10-K,2017-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2017,112171000.0,112.171,0.112171,ResearchAndDevelopmentExpense,10-K,2018-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2018,182257000.0,182.257,0.182257,ResearchAndDevelopmentExpense,10-K,2019-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2019,336964000.0,336.964,0.336964,ResearchAndDevelopmentExpense,10-K,2020-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2020,547851000.0,547.851,0.547851,ResearchAndDevelopmentExpense,10-K,2021-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2021,693716000.0,693.716,0.693716,ResearchAndDevelopmentExpense,10-K,2022-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2022,891813000.0,891.813,0.891813,ResearchAndDevelopmentExpense,10-K,2023-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2023,1044071000.0,1044.071,1.044071,ResearchAndDevelopmentExpense,10-K,2024-02-06,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2024,910408000.0,910.408,0.910408,ResearchAndDevelopmentExpense,10-K,2025-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
EXEL,"Exelixis, Inc.",Biotechnology,0000939767,2025,825001000.0,825.001,0.825001,ResearchAndDevelopmentExpense,10-K,2026-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000939767.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000939767_e2922771a4788626.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2013,12007000.0,12.007,0.012007,ResearchAndDevelopmentExpense,10-K,2014-03-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2014,16435000.0,16.435,0.016435,ResearchAndDevelopmentExpense,10-K,2015-03-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2015,19861000.0,19.861,0.019861,ResearchAndDevelopmentExpense,10-K,2016-03-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2016,26452000.0,26.452,0.026452,ResearchAndDevelopmentExpense,10-K,2017-03-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2017,34358000.0,34.358,0.034358,ResearchAndDevelopmentExpense,10-K,2018-03-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2018,56024000.0,56.024,0.056024,ResearchAndDevelopmentExpense,10-K,2019-03-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2019,87770000.0,87.77,0.08777,ResearchAndDevelopmentExpense,10-K,2020-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2020,125623000.0,125.623,0.125623,ResearchAndDevelopmentExpense,10-K,2021-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2021,215519000.0,215.519,0.215519,ResearchAndDevelopmentExpense,10-K,2022-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2022,320454000.0,320.454,0.320454,ResearchAndDevelopmentExpense,10-K,2023-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2023,172596000.0,172.596,0.172596,ResearchAndDevelopmentExpense,10-K,2024-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2024,135001000.0,135.001,0.135001,ResearchAndDevelopmentExpense,10-K,2025-03-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
FATE,"Fate Therapeutics, Inc.",Biotechnology,0001434316,2025,107829000.0,107.829,0.107829,ResearchAndDevelopmentExpense,10-K,2026-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001434316.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001434316_db2c8993c56c95a9.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2013,2119756000.0,2119.756,2.119756,ResearchAndDevelopmentExpense,10-K,2014-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2014,2854000000.0,2854.0,2.854,ResearchAndDevelopmentExpense,10-K,2015-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2015,3014000000.0,3014.0,3.014,ResearchAndDevelopmentExpense,10-K,2016-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2016,5098000000.0,5098.0,5.098,ResearchAndDevelopmentExpense,10-K,2017-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2017,3734000000.0,3734.0,3.734,ResearchAndDevelopmentExpense,10-K,2018-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2018,5018000000.0,5018.0,5.018,ResearchAndDevelopmentExpense,10-K,2019-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
GILD,"Gilead Sciences, Inc.",Biotechnology,0000882095,2019,9106000000.0,9106.0,9.106,ResearchAndDevelopmentExpense,10-K,2020-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000882095_086e4936bb9e2ec7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2011,57563470.0,57.56347,0.05756347,ResearchAndDevelopmentExpense,10-K,2012-03-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2012,70044073.0,70.044073,0.070044073,ResearchAndDevelopmentExpense,10-K,2013-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2013,96639575.0,96.639575,0.096639575,ResearchAndDevelopmentExpense,10-K,2014-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2014,79696000.0,79.696,0.079696,ResearchAndDevelopmentExpense,10-K,2015-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2015,93236000.0,93.236,0.093236,ResearchAndDevelopmentExpense,10-K,2016-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2016,150842000.0,150.842,0.150842,ResearchAndDevelopmentExpense,10-K,2017-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2017,150643000.0,150.643,0.150643,ResearchAndDevelopmentExpense,10-K,2018-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2018,150252000.0,150.252,0.150252,ResearchAndDevelopmentExpense,10-K,2019-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2019,140804000.0,140.804,0.140804,ResearchAndDevelopmentExpense,10-K,2020-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2020,34236000.0,34.236,0.034236,ResearchAndDevelopmentExpense,10-K,2021-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2021,35672000.0,35.672,0.035672,ResearchAndDevelopmentExpense,10-K,2022-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2022,66607000.0,66.607,0.066607,ResearchAndDevelopmentExpense,10-K,2023-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2023,76363000.0,76.363,0.076363,ResearchAndDevelopmentExpense,10-K,2024-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
HALO,"Halozyme Therapeutics, Inc.",Biotechnology,0001159036,2024,79048000.0,79.048,0.079048,ResearchAndDevelopmentExpense,10-K,2025-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0001159036.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001159036_159bee7b7e45a0b7.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2010,68597000.0,68.597,0.068597,ResearchAndDevelopmentExpense,10-K,2011-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2011,76042000.0,76.042,0.076042,ResearchAndDevelopmentExpense,10-K,2012-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2012,82014000.0,82.014,0.082014,ResearchAndDevelopmentExpense,10-K,2013-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
